t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,SynchronousMachine_machine_1_omega,SynchronousMachine_machine_1_te,SynchronousMachine_machine_1_ia,SynchronousMachine_machine_1_p,LineLumped_line_1_2_i12a
4.0500000000000001e-02,-2.5519024074194781e+05,2.3183415090331083e+05,2.2937982246236756e+04,-2.4382300527390224e+05,2.4214136502726938e+05,1.2934569817347765e+03,1.0000108507893892e+00,4.6729275278815774e-01,-5.3213333761984507e+02,2.3387235910220024e+08,-5.1207199588460151e+02
4.1000000000000002e-02,-2.7288787853048579e+05,1.9743602875885190e+05,7.5013168207980547e+04,-2.6497265699642967e+05,2.1074319541847729e+05,5.4411671921602639e+04,1.0000117149908387e+00,4.6622315310205842e-01,-5.5253433386254812e+02,2.3274344985758880e+08,-5.4328085996892196e+02
4.1500000000000002e-02,-2.8092379178794794e+05,1.5617629128166678e+05,1.2440480309053500e+05,-2.7678171526179806e+05,1.7180369150659823e+05,1.0552432430471013e+05,1.0000125877415860e+00,4.6701703083653068e-01,-5.5265553156663464e+02,2.3258118129391772e+08,-5.5550731945395671e+02
4.2000000000000003e-02,-2.7902861112980143e+05,1.0933230918349470e+05,1.6938686688767470e+05,-2.7876288615080161e+05,1.2691610295752286e+05,1.5292197760513265e+05,1.0000133480803965e+00,4.6952658612235909e-01,-5.3397958199768482e+02,2.3333743834312361e+08,-5.4788613176535318e+02
4.2500000000000003e-02,-2.6729415432943305e+05,5.8714319348376404e+04,2.0836432089603695e+05,-2.7094022160057019e+05,7.7468511833490498e+04,1.9486481449714000e+05,1.0000138891584331e+00,4.7341828891484522e-01,-4.9579311873236077e+02,2.3494605083235437e+08,-5.2114209599889807e+02
4.3000000000000003e-02,-2.4610579957098627e+05,5.9597981787844401e+03,2.4000328163726095e+05,-2.5351866811824913e+05,2.5380374598762381e+04,2.2995971777720665e+05,1.0000141360442389e+00,4.7813684027929571e-01,-4.4072742693072780e+02,2.3716142255395362e+08,-4.7579866363323600e+02
4.3500000000000004e-02,-2.1624239171661189e+05,-4.6964692848484941e+04,2.6315110081826162e+05,-2.2717620570444778e+05,-2.7695697501942861e+04,2.5690868115792493e+05,1.0000140544390612e+00,4.8302693350823012e-01,-3.6947274088089580e+02,2.3967425167834213e+08,-4.1382861651042259e+02
4.3999999999999997e-02,-1.7869404504251209e+05,-9.8298053057286670e+04,2.7703332597934641e+05,-1.9276641620485389e+05,-7.9736580150164053e+04,2.7482179331774759e+05,1.0000136554881598e+00,4.8741519874673750e-01,-2.8566421671271121e+02,2.4215536478768823e+08,-3.3701650823456765e+02
4.4499999999999998e-02,-1.3482991706489210e+05,-1.4614868912610924e+05,2.8109228979256900e+05,-1.5154641126065818e+05,-1.2906129092705090e+05,2.8299909038162988e+05,1.0000129954352293e+00,4.9067252183576576e-01,-1.9114964321558449e+02,2.4422394364335349e+08,-2.4839502274547729e+02
4.4999999999999998e-02,-8.6125168826354726e+04,-1.8888145962621964e+05,2.7522642639691604e+05,-1.0490645035436857e+05,-1.7378119344677730e+05,2.8118678047933686e+05,1.0000121658433430e+00,4.9236259484521860e-01,-9.0283530813368202e+01,2.4563794025036126e+08,-1.5074849413294609e+02
4.5499999999999999e-02,-3.4370544887488264e+04,-2.2492007610742512e+05,2.5956009315782509e+05,-5.4538058235377401e+04,-2.1243391822002432e+05,2.6938049945131171e+05,1.0000112839875250e+00,4.9221430318405779e-01,1.4317410056927024e+01,2.4613876677382478e+08,-4.7837578416676045e+01
4.5999999999999999e-02,1.8668639972573226e+04,-2.5300399150024037e+05,2.3470464803715647e+05,-2.1830606764577255e+03,-2.4350785622814955e+05,2.4802591349040976e+05,1.0000104729812391e+00,4.9027511298722376e-01,1.1801276450587366e+02,2.4571596976498911e+08,5.6962473989348176e+01
4.6500000000000000e-02,7.1020788435867493e+04,-2.7209586729531415e+05,2.0146270188020400e+05,5.0251167910858661e+04,-2.6599705177283229e+05,2.1782931025979290e+05,1.0000098483804631e+00,4.8677819737532879e-01,2.1794027025691636e+02,2.4435840536599779e+08,1.5963783392184132e+02
4.7000000000000000e-02,1.2089145483824203e+05,-2.8151949550353660e+05,1.6109609161187874e+05,1.0092526554561466e+05,-2.7898052951731073e+05,1.7990033911095560e+05,1.0000094975668619e+00,4.8225239383481966e-01,3.0971656257549785e+02,2.4232332811290726e+08,2.5675812408039695e+02
4.7500000000000001e-02,1.6641457315603967e+05,-2.8093488221225521e+05,1.1496910259596088e+05,1.4799031634577070e+05,-2.8209196513055800e+05,1.3556069584066918e+05,1.0000094713147398e+00,4.7730150745189259e-01,3.9081533549825446e+02,2.3983326594000858e+08,3.4461672190229598e+02
4.8000000000000001e-02,2.0604993726784838e+05,-2.7036729758453165e+05,6.4818672841682710e+04,1.8979586436021043e+05,-2.7513217835766444e+05,8.6432114647065478e+04,1.0000097724753623e+00,4.7266274846204853e-01,4.5764966512837884e+02,2.3730294087016612e+08,4.2029759307238174e+02
4.8500000000000001e-02,2.3830992015609564e+05,-2.5021919949505597e+05,1.2352239084267574e+04,2.2482802897482095e+05,-2.5845036747912515e+05,3.4246148534086380e+04,1.0000103592871610e+00,4.6895905128524501e-01,5.0853438176448822e+02,2.3503664359887099e+08,4.8092463481856089e+02
4.9000000000000002e-02,2.6214742938281019e+05,-2.2120773369157428e+05,-4.0474436028599004e+04,2.5187900430429622e+05,-2.3257645088683264e+05,-1.9108373609647311e+04,1.0000111481846883e+00,4.6673999318869425e-01,5.4107967496999618e+02,2.3340145664918023e+08,5.2456307805589688e+02
4.9500000000000002e-02,2.7665058109247917e+05,-1.8439902843764130e+05,-9.1879790564922325e+04,2.6998272996653232e+05,-1.9852284099648616e+05,-7.1760857672462691e+04,1.0000120286555017e+00,4.6628761092731957e-01,5.5476078640395735e+02,2.3258644965315855e+08,5.4953129881707684e+02
5.0000000000000003e-02,2.8141100868828513e+05,-1.4107918966745239e+05,-1.3996458445737371e+05,2.7853963609220227e+05,-1.5743697375768539e+05,-1.2183246345273188e+05,1.0000128767027281e+00,4.6767939863442293e-01,5.4858056779633932e+02,2.3273237470914087e+08,5.5514854812969941e+02
5.0500000000000003e-02,2.7618828875722864e+05,-9.2809603232612732e+04,-1.8313196949740773e+05,2.7724456117769022e+05,-1.1084226145425627e+05,-1.6758457484353968e+05,1.0000135740107692e+00,4.7070009393072737e-01,5.2329084298295948e+02,2.3379368906169346e+08,5.4108930066007929e+02
5.1000000000000004e-02,2.6125959227212309e+05,-4.1254289083704331e+04,-2.1978279428364898e+05,2.6617090260500484e+05,-6.0317187489057302e+04,-2.0739957138120066e+05,1.0000140231470980e+00,4.7493456362130720e-01,4.7929993209192497e+02,2.3563213307321480e+08,5.0800437830127777e+02
5.1500000000000004e-02,2.3706193317633681e+05,1.1743250312252740e+04,-2.4871977355302140e+05,2.4569419107052049e+05,-7.6917430755416299e+03,-2.3989972282611587e+05,1.0000141616490532e+00,4.7978761171165413e-01,4.1859205355947125e+02,2.3798614091135788e+08,4.5691450266071814e+02
5.2000000000000005e-02,2.0452436656810672e+05,6.4363197483930351e+04,-2.6883677675149433e+05,2.1654263282389639e+05,4.5244518804486885e+04,-2.6392981029562635e+05,1.0000139703029352e+00,4.8458319918814674e-01,3.4285366417761213e+02,2.4052602383367279e+08,3.8972545090607554e+02
5.2499999999999998e-02,1.6469505444145022e+05,1.1471369076584604e+05,-2.7949992680193158e+05,1.7971828626774802e+05,9.6582489752313675e+04,-2.7864977543355728e+05,1.0000134756510979e+00,4.8865824221154158e-01,2.5512442073988620e+02,2.4290788467566952e+08,3.0865698675738224e+02
5.2999999999999999e-02,1.1905138629432865e+05,1.6105777458470606e+05,-2.8023474240695318e+05,1.3651718696858795e+05,1.4455838591939764e+05,-2.8351557193181396e+05,1.0000127469122424e+00,4.9143268814886237e-01,1.5810946934231396e+02,2.4478548112939090e+08,2.1665768492173237e+02
5.3499999999999999e-02,6.9116098202860128e+04,2.0170131316588781e+05,-2.7107735025177774e+05,8.8445139647601842e+04,1.8742551209461680e+05,-2.7834633743378241e+05,1.0000118858030296e+00,4.9252632348654085e-01,5.5585951384153240e+01,2.4591254086654618e+08,1.1686160151362154e+02
5.3999999999999999e-02,1.6738243135225879e+04,2.3523496028643256e+05,-2.5225585916263194e+05,3.7208037436383711e+04,2.2369202027366403e+05,-2.6329635029636812e+05,1.0000110134666949e+00,4.9176460106742914e-01,-4.9127323682037506e+01,2.4610670111390996e+08,1.2903015886633595e+01
5.4500000000000000e-02,-3.6296344576123367e+04,2.6040314666115461e+05,-2.2450379422342672e+05,-1.5381137907769040e+04,2.5201565123506373e+05,-2.3889181907095792e+05,1.0000102524606018e+00,4.8926567528336928e-01,-1.5197983051794017e+02,2.4535932530420128e+08,-9.1602299258850323e+01
5.5000000000000000e-02,-8.8014466541876420e+04,2.7634529187369696e+05,-1.8872810486943825e+05,-6.7437696752418793e+04,2.7140776827540150e+05,-2.0598457574577353e+05,1.0000097105808170e+00,4.8536042923358896e-01,-2.4957236458771678e+02,2.4374926054349494e+08,-1.9283069395184447e+02
5.5500000000000001e-02,-1.3663910735689639e+05,2.8243797287928249e+05,-1.4628013725789744e+05,-1.1710351513441578e+05,2.8113549870076921e+05,-1.6575261488526274e+05,1.0000094642523361e+00,4.8061783774297018e-01,-3.3813990628576818e+02,2.4152584846227869e+08,-2.8723260173691671e+02
5.6000000000000001e-02,-1.8035919389761373e+05,2.7851591248112789e+05,-9.8608247160104205e+04,-1.6259527755496753e+05,2.8088089090251550e+05,-1.1963113737281869e+05,1.0000095486619032e+00,4.7569209713722771e-01,-4.1477484335397560e+02,2.3898224603968126e+08,-3.7136158378990899e+02
5.6500000000000002e-02,-2.1768931525808951e+05,2.6468104026820156e+05,-4.7491200731213939e+04,-2.0229470966125862e+05,2.7063404952228686e+05,-6.9279029456702177e+04,1.0000099516043377e+00,4.7129786102461962e-01,-4.7652904551140881e+02,2.3650009319843128e+08,-4.4229275486612369e+02
5.7000000000000002e-02,-2.4724287902899907e+05,2.4149091780139162e+05,5.3145215385081638e+03,-2.3479085382468475e+05,2.5080113341928617e+05,-1.6494673033567578e+04,1.0000106162648432e+00,4.6804012345758600e-01,-5.2145977967558269e+02,2.3441331813804433e+08,-4.9746445243878350e+02
5.7500000000000002e-02,-2.6805301855391561e+05,2.0973872451541078e+05,5.7864693387551168e+04,-2.5894657683420688e+05,2.2208207774064760e+05,3.6837680741521654e+04,1.0000114486384912e+00,4.6638807005035354e-01,-5.4781032463979830e+02,2.3303052896106482e+08,-5.3501106020840871e+02
5.8000000000000003e-02,-2.7933743228757771e+05,1.7061086380576759e+05,1.0836791573411699e+05,-2.7392122052003391e+05,1.8553400141327109e+05,8.8831263945615094e+04,1.0000123317233776e+00,4.6655719781271798e-01,-5.5488087619797329e+02,2.3253125115694383e+08,-5.5359004829431683e+02
5.8500000000000003e-02,-2.8077719859082327e+05,1.2545156247905259e+05,1.5498517407557543e+05,-2.7920674741009407e+05,1.4244012972883106e+05,1.3765295505933897e+05,1.0000131415792584e+00,4.6852622085207007e-01,-5.4227379752404090e+02,2.3299060998509145e+08,-5.5262979337148522e+02
5.9000000000000004e-02,-2.7227270506613853e+05,7.5899580198864511e+04,1.9614505899686378e+05,-2.7462943689832697e+05,9.4343493819590527e+04,1.8159303506646780e+05,1.0000137650499603e+00,4.7200892363544478e-01,-5.1061276090573728e+02,2.3433462359753096e+08,-5.3213969120977254e+02
5.9500000000000004e-02,-2.5418597474349404e+05,2.3650228441864328e+04,2.3034757173281707e+05,-2.6035938430289578e+05,4.2917196156003061e+04,2.1911366485502161e+05,1.0000141151573640e+00,4.7652083069073514e-01,-4.6085159907569556e+02,2.3637699367980370e+08,-4.9288885519017737e+02
5.9999999999999998e-02,-2.2709207118248509e+05,-2.9421414841090264e+04,2.5644941273204019e+05,-2.3689644295033033e+05,-1.0020149012639784e+04,2.4890195392515039e+05,1.0000141431296690e+00,4.8143201058224944e-01,-3.9486532570315740e+02,2.3883230630036402e+08,-4.3620601626942192e+02
6.0499999999999998e-02,-1.9198953139629681e+05,-8.1495723684418597e+04,2.7347236001061863e+05,-2.0505838097314822e+05,-6.2628230091654827e+04,2.6990838248601765e+05,1.0000138450616951e+00,4.8605798651117599e-01,-3.1481516996258932e+02,2.4135811338667229e+08,-3.6410039660081219e+02
6.0999999999999999e-02,-1.5004915393677517e+05,-1.3069640153319109e+05,2.8085744241017557e+05,-1.6595347818500636e+05,-1.1304366722885426e+05,2.8138439566264092e+05,1.0000132624042433e+00,4.8975618121731046e-01,-2.2362370916152375e+02,2.4360672994730830e+08,-2.7905152651738899e+02
6.1499999999999999e-02,-1.0279193848869554e+05,-1.7532138117617567e+05,2.7827607523054129e+05,-1.2094845545213381e+05,-1.5949749104371708e+05,2.8290891834418592e+05,1.0000124765271301e+00,4.9200253653816539e-01,-1.2438081762071754e+02,2.4525876546137348e+08,-1.8407286170138218e+02
6.2000000000000000e-02,-5.1834245549421328e+04,-2.1373901674229288e+05,2.6584959737815429e+05,-7.1625664867258412e+04,-2.0032511994870051e+05,2.7440833344236942e+05,1.0000115973768555e+00,4.9248318667706331e-01,-2.0709913158755469e+01,2.4608674375953627e+08,-8.2485949999736690e+01
6.2500000000000000e-02,9.6851408328696846e+02,-2.4460954664343823e+05,2.4395585050704289e+05,-1.9729969213867345e+04,-2.3407454130254962e+05,2.5616503057721409e+05,1.0000107485041707e+00,4.9111752031222738e-01,8.3796157445496434e+01,2.4596379696607524e+08,2.2073887004949938e+01
6.3000000000000000e-02,5.3778858076665994e+04,-2.6678133900371479e+05,2.1340798795697006e+05,3.2890645021460230e+04,-2.5951962486285664e+05,2.2881274395439343e+05,1.0000100494582054e+00,4.8810007545282269e-01,1.8530211886638099e+02,2.4491065758318195e+08,1.2589846829217021e+02
6.3500000000000001e-02,1.0466336799699854e+05,-2.7949070560177433e+05,1.7524801407727262e+05,8.4355475001479659e+04,-2.7574937077631970e+05,1.9331914138179619e+05,1.0000095990794211e+00,4.8384608233160520e-01,2.8025703005229173e+02,2.4306594452109337e+08,2.2524631926037827e+02
6.4000000000000001e-02,1.5184218343725306e+05,-2.8224514875923219e+05,1.3088220816252426e+05,1.3282037192063432e+05,-2.8217010907167941e+05,1.5095047074435136e+05,1.0000094610439034e+00,4.7896460450908629e-01,3.6518085988401572e+02,2.4069703254850051e+08,3.1658038732365571e+02
6.4500000000000002e-02,1.9359050045855861e+05,-2.7498724141221138e+05,8.1860592764250556e+04,1.7655248878136990e+05,-2.7856274096776277e+05,1.0322616252056352e+05,1.0000096549196271e+00,4.7414004702550056e-01,4.3712706990167578e+02,2.3813347913119134e+08,3.9662075562041213e+02
6.5000000000000002e-02,2.2846434071691919e+05,-2.5795511814760385e+05,2.9976689783500726e+04,2.1399372761032244e+05,-2.6506033802258805e+05,5.1856423501207108e+04,1.0000101531372543e+00,4.7006239651870496e-01,4.9348635897253291e+02,2.3574547852651364e+08,4.6254683311751410e+02
6.5500000000000003e-02,2.5519925190589004e+05,-2.3180463521285221e+05,-2.2956261248388237e+04,2.4382199516425128e+05,-2.4216697099583538e+05,-1.3212291522387311e+03,1.0000108852211083e+00,4.6729966954980101e-01,5.3235916474840860e+02,2.3386556415372670e+08,5.1202643417894956e+02
6.6000000000000003e-02,2.7289955284139083e+05,-1.9744925342397531e+05,-7.5024871711511325e+04,2.6499317886522191e+05,-2.1070857138696354e+05,-5.4416506236995592e+04,1.0000117478394828e+00,4.6624205198619895e-01,5.5234997713710629e+02,2.3276146200760719e+08,5.4335802202784805e+02
6.6500000000000004e-02,2.8092411616354255e+05,-1.5614769849877144e+05,-1.2442676134127914e+05,2.7677775936266134e+05,-1.7182014708959154e+05,-1.0555095329129584e+05,1.0000126197042976e+00,4.6702766061090295e-01,5.5284687164454317e+02,2.3258156732573575e+08,5.5545857858374893e+02
6.7000000000000004e-02,2.7903783732646372e+05,-1.0933478732506730e+05,-1.6939498128017166e+05,2.7877624366839550e+05,-1.2687970793898567e+05,-1.5292830318222265e+05,1.0000133786133458e+00,4.6954378926272050e-01,5.3380541562494420e+02,2.3334948800560737e+08,5.4794528151608858e+02
6.7500000000000004e-02,2.6728543403798150e+05,-5.8686948722007015e+04,-2.0838662806904243e+05,2.7093194844780822e+05,-7.7477370502043181e+04,-1.9488827902391477e+05,1.0000139185198405e+00,4.7343273617754211e-01,4.9595111966359309e+02,2.3495316076457751e+08,5.2108726636997483e+02
6.8000000000000005e-02,2.4611125320972590e+05,-5.9540424680969527e+03,-2.4000643947310408e+05,2.5352425614053151e+05,-2.5343321123006419e+04,-2.2996493754884365e+05,1.0000141641148994e+00,4.7815201826696974e-01,4.4056052929811551e+02,2.3716828337088642e+08,4.7583942399206489e+02
6.8500000000000005e-02,2.1622524129203084e+05,4.6989610026852897e+04,-2.6317088668417820e+05,2.2716311856401715e+05,2.7692208487203603e+04,-2.5692705937252194e+05,1.0000140811238569e+00,4.8304439763676943e-01,3.6960018400808110e+02,2.3968669287878892e+08,4.1376723949180729e+02
6.9000000000000006e-02,1.7869528940367486e+05,9.8309062640561562e+04,-2.7703017497882061e+05,1.9276457458411469e+05,7.9772417552652652e+04,-2.7482358000016201e+05,1.0000136810184710e+00,4.8742800329255370e-01,2.8550380988226726e+02,2.4215813022130048e+08,3.3703993402971878e+02
6.9500000000000006e-02,1.3480588496859447e+05,1.4616944853767709e+05,-2.8110747281039204e+05,1.5152891377312434e+05,1.2906052717165591e+05,-2.8301085045525670e+05,1.0000130194770018e+00,4.9069150882712037e-01,1.9125074934421178e+02,2.4423966891982415e+08,2.4832867646202561e+02
7.0000000000000007e-02,8.6122707320276022e+04,1.8889450698878043e+05,-2.7521602453238907e+05,1.0489843281937616e+05,1.7381359708920916e+05,-2.8118346953006875e+05,1.0000121888689211e+00,4.9237291423314322e-01,9.0130812666837585e+01,2.4563783536166865e+08,1.5075730839970240e+02
7.0500000000000007e-02,3.4341914698922985e+04,2.2493492672656596e+05,-2.5956958351547338e+05,5.4517405476854372e+04,2.1243313560977136e+05,-2.6938478039340465e+05,1.0000113055309487e+00,4.9223332684156340e-01,-1.4237114239032199e+01,2.4615563510974687e+08,4.7769410574980760e+01
7.1000000000000008e-02,-1.8673354115275630e+04,2.5301596974800166e+05,-2.3468681396961655e+05,2.1709258139022254e+03,2.4353465502448089e+05,-2.4801678453315436e+05,1.0000104936286442e+00,4.9028337177588510e-01,-1.1815499892397156e+02,2.4571436169477975e+08,-5.6963844199160675e+01
7.1500000000000008e-02,-7.1051279528432467e+04,2.7210337278937991e+05,-2.0146644975444963e+05,-5.0272996906588720e+04,2.6599374477132742e+05,-2.1782613788728617e+05,1.0000098676222993e+00,4.8679632579501436e-01,-2.1787438795566831e+02,2.4437465512671980e+08,-1.5970368385256691e+02
7.2000000000000008e-02,-1.2089625231439274e+05,2.8152783003603003e+05,-1.6107163797547307e+05,-1.0093892976366871e+05,2.7899999195202516e+05,-1.7988572942290400e+05,1.0000095159787641e+00,4.8225965770423918e-01,-3.0984463160633589e+02,2.4232168779703915e+08,-2.5676406384531742e+02
7.2499999999999995e-02,-1.6644408446680527e+05,2.8093422371763410e+05,-1.1496801412380033e+05,-1.4801091150373576e+05,2.8208423718051834e+05,-1.3555106811953703e+05,1.0000094884123500e+00,4.7731856360038366e-01,-3.9075732421334351e+02,2.3984781221030700e+08,-3.4467579736649009e+02
7.2999999999999995e-02,-2.0605235972970622e+05,2.7037034607207216e+05,-6.4789411140910932e+04,-1.8980833390149637e+05,2.7514335489038471e+05,-8.6413358411834532e+04,1.0000097887253079e+00,4.7267052450258301e-01,-4.5775988862077088e+02,2.3730269519916460e+08,-4.2030220860121909e+02
7.3499999999999996e-02,-2.3833586444247313e+05,2.5021036505691704e+05,-1.2347992554971675e+04,-2.2484495279495677e+05,2.5843724269560562e+05,-3.4231959576784444e+04,1.0000103742816582e+00,4.6897537384353033e-01,-5.0847832458922909e+02,2.3504911340429705e+08,-4.8097283188851264e+02
7.3999999999999996e-02,-2.6214523142657347e+05,2.2120501514455216e+05,4.0505942226660321e+04,-2.5188783374692305e+05,2.3257935791121499e+05,1.9129189415816971e+04,1.0000111622308576e+00,4.6674969477209532e-01,-5.4116919120116631e+02,2.3340369577722853e+08,-5.2456120517013949e+02
7.4499999999999997e-02,-2.7667091081192205e+05,1.8438285848016525e+05,9.1885019587794726e+04,-2.6999392681016994e+05,1.9850439519610850e+05,7.1777088977308857e+04,1.0000120414589584e+00,4.6630357552791757e-01,-5.5470207692850363e+02,2.3259695431061766e+08,-5.4956542289574656e+02
7.4999999999999997e-02,-2.8140259023906360e+05,1.4107138046912855e+05,1.3999542480735507e+05,-2.7854299436101271e+05,1.5743259256288790e+05,1.2185284991541333e+05,1.0000128884108694e+00,4.6769178054326976e-01,-5.4864792386505803e+02,2.3273757655782008e+08,-5.5513655323418482e+02
7.5499999999999998e-02,-2.7620169609889889e+05,9.2787734619101437e+04,1.8313580426031721e+05,-2.7724868570089515e+05,1.1081958181809475e+05,1.6760006790988086e+05,1.0000135844633118e+00,4.7071572620564983e-01,-5.2322664262598255e+02,2.3380251044924885e+08,-5.4110749947498039e+02
7.5999999999999998e-02,-2.6124428200189560e+05,4.1243032369029337e+04,2.1981014401953362e+05,-2.6616778886288177e+05,6.0307333533164237e+04,2.0741699526874293e+05,1.0000140323674993e+00,4.7494943161479275e-01,-4.7934541316024695e+02,2.3564006489935884e+08,-5.0798060783972858e+02
7.6499999999999999e-02,-2.3706799346272452e+05,-1.1768518051324974e+04,2.4871993463248972e+05,-2.4569081926089752e+05,7.6667467642615848e+03,2.3991182251298690e+05,1.0000141696133780e+00,4.7980249093021760e-01,-4.1852153082300322e+02,2.3799349810509279e+08,-4.5691660513653659e+02
7.6999999999999999e-02,-2.0450253534148989e+05,-6.4375590251031223e+04,2.6885828676392924e+05,-2.1653299315411004e+05,-4.5257400403045016e+04,2.6394202382928884e+05,1.0000139769588747e+00,4.8459954340554878e-01,-3.4287942639381549e+02,2.4053586874985620e+08,-3.8969036148424362e+02
7.7499999999999999e-02,-1.6469430745543248e+05,-1.1473959724177636e+05,2.7949455924325861e+05,-1.7970800550645281e+05,-9.6607325852750597e+04,2.7865631879903324e+05,1.0000134810933499e+00,4.8867171858714981e-01,-2.5504885820023145e+02,2.4291388189514932e+08,-3.0864470187132707e+02
7.8000000000000000e-02,-1.1902441341298317e+05,-1.6106868373593912e+05,2.8024885237849271e+05,-1.3650194951285052e+05,-1.4457149244956707e+05,2.8352092047443654e+05,1.0000127510530776e+00,4.9144916964734553e-01,-1.5811944086285095e+02,2.4479613524552020e+08,-2.1661373731829946e+02
7.8500000000000000e-02,-6.9110067072925100e+04,-2.0172495508472653e+05,2.7106533428922051e+05,-8.8429514898469337e+04,-1.8744750968280496e+05,2.7834597282931983e+05,1.0000118888181333e+00,4.9253793614317781e-01,-5.5508521017569322e+01,2.4591728766440508e+08,-1.1683851617343460e+02
7.9000000000000001e-02,-1.6708342167110142e+04,-2.3524186090931649e+05,2.5226201663785020e+05,-3.7189038705592029e+04,-2.2370253737012058e+05,2.6329405246213754e+05,1.0000110152554171e+00,4.9178016444337930e-01,4.9127770547404246e+01,2.4611714126818526e+08,-1.2854326679993855e+01
7.9500000000000001e-02,3.6305318231229365e+04,-2.6042186950467573e+05,2.2448502533768353e+05,1.5399743684963423e+04,-2.5203233815090780e+05,2.3888423714951103e+05,1.0000102532273338e+00,4.8927555354193031e-01,1.5205454874260528e+02,2.4536312491984743e+08,9.1631082562444760e+01
