t,Bus_Bus 1_Vm,Genrou_DV1_speed
4.8499999999999996e+00,9.9490719999999999e-01,1.0000808240000001e+00
4.8541670000000003e+00,9.9491965800000004e-01,1.0000813010000000e+00
4.8583330000000000e+00,9.9493211500000001e-01,1.0000815390000000e+00
4.8624999999999998e+00,9.9494439400000001e-01,1.0000815390000000e+00
4.8666669999999996e+00,9.9495673200000001e-01,1.0000811820000000e+00
4.8708330000000002e+00,9.9496883199999997e-01,1.0000807050000000e+00
4.8750000000000000e+00,9.9498099100000004e-01,1.0000798700000000e+00
4.8791669999999998e+00,9.9499303100000003e-01,1.0000789170000000e+00
4.8833330000000004e+00,9.9500501200000002e-01,1.0000776050000000e+00
4.8875000000000002e+00,9.9501693199999997e-01,1.0000761750000000e+00
4.8916670000000000e+00,9.9502879399999999e-01,1.0000745060000000e+00
4.8958329999999997e+00,9.9504053599999998e-01,1.0000724790000000e+00
4.9000000000000004e+00,9.9505233800000004e-01,1.0000704530000000e+00
4.9041670000000002e+00,9.9506396100000005e-01,1.0000680689999999e+00
4.9083329999999998e+00,9.9507564299999995e-01,1.0000655650000001e+00
4.9124999999999996e+00,9.9508720600000000e-01,1.0000628229999999e+00
4.9166670000000003e+00,9.9509877000000002e-01,1.0000599619999999e+00
4.9208330000000000e+00,9.9511027299999999e-01,1.0000569820000000e+00
4.9249999999999998e+00,9.9512171699999996e-01,1.0000537629999999e+00
4.9291669999999996e+00,9.9513316200000002e-01,1.0000504260000000e+00
4.9333330000000002e+00,9.9514454600000002e-01,1.0000468490000001e+00
4.9375000000000000e+00,9.9515587100000003e-01,1.0000432730000000e+00
4.9416669999999998e+00,9.9516725500000003e-01,1.0000395769999999e+00
4.9458330000000004e+00,9.9517852100000004e-01,1.0000356440000000e+00
4.9500000000000002e+00,9.9518984600000004e-01,1.0000317100000000e+00
4.9541670000000000e+00,9.9520111099999997e-01,1.0000277760000000e+00
4.9583329999999997e+00,9.9521231700000001e-01,1.0000236030000000e+00
4.9625000000000004e+00,9.9522358200000005e-01,1.0000194309999999e+00
4.9666670000000002e+00,9.9523478700000001e-01,1.0000152590000000e+00
4.9708329999999998e+00,9.9524599300000005e-01,1.0000109669999999e+00
4.9749999999999996e+00,9.9525719899999998e-01,1.0000066759999999e+00
4.9791670000000003e+00,9.9526834500000005e-01,1.0000023840000001e+00
4.9833330000000000e+00,9.9527955099999998e-01,9.9999803300000001e-01
4.9874999999999998e+00,9.9529075600000005e-01,9.9999374200000002e-01
4.9916669999999996e+00,9.9530190200000002e-01,9.9998944999999995e-01
4.9958330000000002e+00,9.9531310799999995e-01,9.9998515799999999e-01
5.0000000000000000e+00,9.9532431399999999e-01,9.9998086700000000e-01
5.0041669999999998e+00,9.9533545999999995e-01,9.9997669499999997e-01
5.0083330000000004e+00,9.9534666500000002e-01,9.9997252199999997e-01
5.0125000000000002e+00,9.9535787099999995e-01,9.9996841000000003e-01
5.0166670000000000e+00,9.9536907699999999e-01,9.9996435600000000e-01
5.0208329999999997e+00,9.9538034200000003e-01,9.9996042299999999e-01
5.0250000000000004e+00,9.9539154799999996e-01,9.9995654800000000e-01
5.0291670000000002e+00,9.9540281300000000e-01,9.9995279299999995e-01
5.0333329999999998e+00,9.9541401900000004e-01,9.9994915699999998e-01
5.0374999999999996e+00,9.9542528399999997e-01,9.9994564100000005e-01
5.0416670000000003e+00,9.9543654900000000e-01,9.9994218300000004e-01
5.0458330000000000e+00,9.9544787400000001e-01,9.9993890500000004e-01
5.0499999999999998e+00,9.9545919900000002e-01,9.9993574600000001e-01
5.0541669999999996e+00,9.9547052400000002e-01,9.9993270599999995e-01
5.0583330000000002e+00,9.9548184900000003e-01,9.9992984500000004e-01
5.0625000000000000e+00,9.9549317400000004e-01,9.9992710399999996e-01
5.0666669999999998e+00,9.9550449799999996e-01,9.9992454099999994e-01
5.0708330000000004e+00,9.9551588300000005e-01,9.9992215600000001e-01
5.0750000000000002e+00,9.9552726700000005e-01,9.9991989100000001e-01
5.0791670000000000e+00,9.9553871199999999e-01,9.9991786500000002e-01
5.0833329999999997e+00,9.9555009600000000e-01,9.9991595700000002e-01
5.0875000000000004e+00,9.9556153999999997e-01,9.9991422900000004e-01
5.0916670000000002e+00,9.9557298400000005e-01,9.9991267900000003e-01
5.0958329999999998e+00,9.9558442800000002e-01,9.9991130800000005e-01
5.0999999999999996e+00,9.9559587199999999e-01,9.9991011600000002e-01
5.1041670000000003e+00,9.9560731599999996e-01,9.9990916299999999e-01
5.1083330000000000e+00,9.9561882000000002e-01,9.9990832799999996e-01
5.1124999999999998e+00,9.9563026399999999e-01,9.9990767199999997e-01
5.1166669999999996e+00,9.9564176800000004e-01,9.9990725499999999e-01
5.1208330000000002e+00,9.9565327199999998e-01,9.9990695699999999e-01
5.1250000000000000e+00,9.9566477499999995e-01,9.9990683800000002e-01
5.1291669999999998e+00,9.9567627900000000e-01,9.9990695699999999e-01
5.1333330000000004e+00,9.9568772299999997e-01,9.9990719600000000e-01
5.1375000000000002e+00,9.9569922700000002e-01,9.9990761299999997e-01
5.1416670000000000e+00,9.9571073099999996e-01,9.9990820899999999e-01
5.1458329999999997e+00,9.9572223400000004e-01,9.9990898399999995e-01
5.1500000000000004e+00,9.9573373799999998e-01,9.9990987799999997e-01
5.1541670000000002e+00,9.9574518199999995e-01,9.9991095100000005e-01
5.1583329999999998e+00,9.9575668600000000e-01,9.9991220199999997e-01
5.1624999999999996e+00,9.9576812999999997e-01,9.9991357300000006e-01
5.1666670000000003e+00,9.9577963400000002e-01,9.9991506299999999e-01
5.1708330000000000e+00,9.9579107800000000e-01,9.9991673199999997e-01
5.1749999999999998e+00,9.9580252199999997e-01,9.9991852000000003e-01
5.1791669999999996e+00,9.9581390599999997e-01,9.9992042800000003e-01
5.1833330000000002e+00,9.9582535000000005e-01,9.9992251399999998e-01
5.1875000000000000e+00,9.9583673500000003e-01,9.9992466000000002e-01
5.1916669999999998e+00,9.9584806000000003e-01,9.9992692500000002e-01
5.1958330000000004e+00,9.9585944400000004e-01,9.9992924900000002e-01
5.2000000000000002e+00,9.9587076900000004e-01,9.9993175300000003e-01
5.2041670000000000e+00,9.9588203399999997e-01,9.9993431600000005e-01
5.2083329999999997e+00,9.9589335899999998e-01,9.9993693800000005e-01
5.2125000000000004e+00,9.9590456500000002e-01,9.9993962000000003e-01
5.2166670000000002e+00,9.9591582999999995e-01,9.9994242200000005e-01
5.2208329999999998e+00,9.9592697600000002e-01,9.9994528299999996e-01
5.2249999999999996e+00,9.9593818199999995e-01,9.9994814399999998e-01
5.2291670000000003e+00,9.9594926800000005e-01,9.9995106499999997e-01
5.2333330000000000e+00,9.9596041400000002e-01,9.9995404499999996e-01
5.2374999999999998e+00,9.9597144100000001e-01,9.9995708500000002e-01
5.2416669999999996e+00,9.9598246800000001e-01,9.9996012400000001e-01
5.2458330000000002e+00,9.9599343500000004e-01,9.9996316399999996e-01
5.2500000000000000e+00,9.9600440300000004e-01,9.9996620400000003e-01
5.2541669999999998e+00,9.9601525099999999e-01,9.9996930399999995e-01
5.2583330000000004e+00,9.9602615800000005e-01,9.9997234300000004e-01
5.2625000000000002e+00,9.9603694700000001e-01,9.9997538300000000e-01
5.2666670000000000e+00,9.9604773499999999e-01,9.9997842299999995e-01
5.2708329999999997e+00,9.9605840400000001e-01,9.9998140300000005e-01
5.2750000000000004e+00,9.9606913300000000e-01,9.9998438400000000e-01
5.2791670000000002e+00,9.9607974300000002e-01,9.9998730400000002e-01
5.2833329999999998e+00,9.9609035300000004e-01,9.9999022500000001e-01
5.2874999999999996e+00,9.9610084300000001e-01,9.9999302599999995e-01
5.2916670000000003e+00,9.9611133299999999e-01,9.9999582799999998e-01
5.2958330000000000e+00,9.9612176399999997e-01,9.9999850999999995e-01
5.2999999999999998e+00,9.9613213499999997e-01,1.0000011920000000e+00
5.3041669999999996e+00,9.9614244699999999e-01,1.0000036950000000e+00
5.3083330000000002e+00,9.9615275900000000e-01,1.0000061990000000e+00
5.3125000000000000e+00,9.9616295099999996e-01,1.0000085830000001e+00
5.3166669999999998e+00,9.9617314300000004e-01,1.0000108480000001e+00
5.3208330000000004e+00,9.9618321700000001e-01,1.0000131130000001e+00
5.3250000000000002e+00,9.9619329000000001e-01,1.0000152590000000e+00
5.3291670000000000e+00,9.9620324400000004e-01,1.0000172850000000e+00
5.3333329999999997e+00,9.9621325699999996e-01,1.0000191930000000e+00
5.3375000000000004e+00,9.9622309200000003e-01,1.0000209810000000e+00
5.3416670000000002e+00,9.9623298599999999e-01,1.0000226500000000e+00
5.3458329999999998e+00,9.9624270199999998e-01,1.0000241990000001e+00
5.3499999999999996e+00,9.9625247699999997e-01,1.0000256300000001e+00
5.3541670000000003e+00,9.9626213299999999e-01,1.0000269410000000e+00
5.3583330000000000e+00,9.9627178900000002e-01,1.0000282530000000e+00
5.3624999999999998e+00,9.9628132599999997e-01,1.0000293250000001e+00
5.3666669999999996e+00,9.9629092200000002e-01,1.0000302790000000e+00
5.3708330000000002e+00,9.9630034000000001e-01,1.0000311140000000e+00
5.3750000000000000e+00,9.9630981699999999e-01,1.0000318290000001e+00
5.3791669999999998e+00,9.9631911500000003e-01,1.0000324249999999e+00
5.3833330000000004e+00,9.9632847300000005e-01,1.0000329020000001e+00
5.3875000000000002e+00,9.9633771199999999e-01,1.0000331400000000e+00
5.3916670000000000e+00,9.9634701000000003e-01,1.0000333790000000e+00
5.3958329999999997e+00,9.9635613000000001e-01,1.0000334980000001e+00
5.4000000000000004e+00,9.9636530899999998e-01,1.0000334980000001e+00
5.4041670000000002e+00,9.9637436899999998e-01,1.0000332590000001e+00
5.4083329999999998e+00,9.9638342899999999e-01,1.0000330209999999e+00
5.4124999999999996e+00,9.9639242900000002e-01,1.0000326630000000e+00
5.4166670000000003e+00,9.9640142899999995e-01,1.0000321870000000e+00
5.4208330000000000e+00,9.9641036999999999e-01,1.0000314710000000e+00
5.4249999999999998e+00,9.9641925099999995e-01,1.0000307559999999e+00
5.4291669999999996e+00,9.9642807200000005e-01,1.0000299220000000e+00
5.4333330000000002e+00,9.9643695399999999e-01,1.0000289680000001e+00
5.4375000000000000e+00,9.9644571500000001e-01,1.0000280140000000e+00
5.4416669999999998e+00,9.9645447700000001e-01,1.0000268219999999e+00
5.4458330000000004e+00,9.9646318000000000e-01,1.0000256300000001e+00
5.4500000000000002e+00,9.9647188200000003e-01,1.0000243190000000e+00
5.4541670000000000e+00,9.9648052499999995e-01,1.0000228879999999e+00
5.4583329999999997e+00,9.9648922699999998e-01,1.0000214580000000e+00
5.4625000000000004e+00,9.9649781000000004e-01,1.0000199080000001e+00
5.4666670000000002e+00,9.9650639299999999e-01,1.0000182390000001e+00
5.4708329999999998e+00,9.9651497600000005e-01,1.0000165700000001e+00
5.4749999999999996e+00,9.9652349900000003e-01,1.0000149009999999e+00
5.4791670000000003e+00,9.9653202299999999e-01,1.0000131130000001e+00
5.4833330000000000e+00,9.9654054599999997e-01,1.0000112059999999e+00
5.4874999999999998e+00,9.9654900999999996e-01,1.0000092979999999e+00
5.4916669999999996e+00,9.9655747400000005e-01,1.0000073910000000e+00
5.4958330000000002e+00,9.9656593800000004e-01,1.0000054839999999e+00
5.5000000000000000e+00,9.9657434199999995e-01,1.0000034570000000e+00
5.5041669999999998e+00,9.9658280600000004e-01,1.0000014310000001e+00
5.5083330000000004e+00,9.9659120999999995e-01,9.9999940399999998e-01
5.5125000000000002e+00,9.9659961500000005e-01,9.9999731800000002e-01
5.5166670000000000e+00,9.9660801899999996e-01,9.9999529099999995e-01
5.5208329999999997e+00,9.9661636399999998e-01,9.9999320500000000e-01
5.5250000000000004e+00,9.9662476799999999e-01,9.9999111900000004e-01
5.5291670000000002e+00,9.9663311200000004e-01,9.9998909199999997e-01
5.5333329999999998e+00,9.9664145699999995e-01,9.9998706599999998e-01
5.5374999999999996e+00,9.9664980199999997e-01,9.9998503900000002e-01
5.5416670000000003e+00,9.9665820599999999e-01,9.9998301300000003e-01
5.5458330000000000e+00,9.9666655100000001e-01,9.9998104600000004e-01
5.5499999999999998e+00,9.9667489499999995e-01,9.9997907900000005e-01
5.5541669999999996e+00,9.9668318000000000e-01,9.9997717100000005e-01
5.5583330000000002e+00,9.9669152500000002e-01,9.9997532400000000e-01
5.5625000000000000e+00,9.9669987000000004e-01,9.9997347599999997e-01
5.5666669999999998e+00,9.9670821399999998e-01,9.9997168800000003e-01
5.5708330000000004e+00,9.9671655900000000e-01,9.9996995899999996e-01
5.5750000000000002e+00,9.9672490400000002e-01,9.9996828999999998e-01
5.5791670000000000e+00,9.9673318899999996e-01,9.9996668099999997e-01
5.5833329999999997e+00,9.9674153300000001e-01,9.9996513099999995e-01
5.5875000000000004e+00,9.9674987800000003e-01,9.9996364100000001e-01
5.5916670000000002e+00,9.9675822300000005e-01,9.9996221100000005e-01
5.5958329999999998e+00,9.9676650800000000e-01,9.9996089899999996e-01
5.5999999999999996e+00,9.9677485200000004e-01,9.9995958799999995e-01
5.6041670000000003e+00,9.9678319699999995e-01,9.9995839600000003e-01
5.6083330000000000e+00,9.9679154199999997e-01,9.9995732299999995e-01
5.6124999999999998e+00,9.9679982700000003e-01,9.9995624999999999e-01
5.6166669999999996e+00,9.9680817099999997e-01,9.9995529699999997e-01
5.6208330000000002e+00,9.9681651599999999e-01,9.9995446200000004e-01
5.6250000000000000e+00,9.9682486100000001e-01,9.9995368699999998e-01
5.6291669999999998e+00,9.9683314599999995e-01,9.9995297200000000e-01
5.6333330000000004e+00,9.9684149000000000e-01,9.9995237599999998e-01
5.6375000000000002e+00,9.9684983500000002e-01,9.9995183899999995e-01
5.6416670000000000e+00,9.9685811999999996e-01,9.9995136299999998e-01
5.6458329999999997e+00,9.9686646499999998e-01,9.9995100500000000e-01
5.6500000000000004e+00,9.9687475000000003e-01,9.9995076699999996e-01
5.6541670000000002e+00,9.9688309399999997e-01,9.9995058800000003e-01
5.6583329999999998e+00,9.9689137900000002e-01,9.9995046899999995e-01
5.6624999999999996e+00,9.9689966399999996e-01,9.9995046899999995e-01
5.6666670000000003e+00,9.9690794900000002e-01,9.9995052799999995e-01
5.6708330000000000e+00,9.9691623399999996e-01,9.9995064700000003e-01
5.6749999999999998e+00,9.9692451999999998e-01,9.9995088600000004e-01
5.6791669999999996e+00,9.9693280500000003e-01,9.9995118400000005e-01
5.6833330000000002e+00,9.9694108999999997e-01,9.9995160100000002e-01
5.6875000000000000e+00,9.9694931499999995e-01,9.9995207799999997e-01
5.6916669999999998e+00,9.9695760000000000e-01,9.9995261400000002e-01
5.6958330000000004e+00,9.9696582600000005e-01,9.9995321000000004e-01
5.7000000000000002e+00,9.9697405100000003e-01,9.9995392599999999e-01
5.7041670000000000e+00,9.9698227600000000e-01,9.9995469999999997e-01
5.7083329999999997e+00,9.9699050199999995e-01,9.9995553500000001e-01
5.7125000000000004e+00,9.9699866800000003e-01,9.9995636899999996e-01
5.7166670000000002e+00,9.9700683400000001e-01,9.9995732299999995e-01
5.7208329999999998e+00,9.9701499900000001e-01,9.9995833599999995e-01
5.7249999999999996e+00,9.9702316499999999e-01,9.9995940900000002e-01
5.7291670000000003e+00,9.9703127100000000e-01,9.9996054199999995e-01
5.7333330000000000e+00,9.9703943699999997e-01,9.9996167400000002e-01
5.7374999999999998e+00,9.9704748399999998e-01,9.9996286599999995e-01
5.7416669999999996e+00,9.9705558999999999e-01,9.9996411799999996e-01
5.7458330000000002e+00,9.9706363700000000e-01,9.9996542899999996e-01
5.7500000000000000e+00,9.9707168300000004e-01,9.9996674100000005e-01
5.7541669999999998e+00,9.9707966999999997e-01,9.9996811200000002e-01
5.7583330000000004e+00,9.9708771699999998e-01,9.9996948200000002e-01
5.7625000000000002e+00,9.9709564399999995e-01,9.9997091299999996e-01
5.7666670000000000e+00,9.9710363099999999e-01,9.9997234300000004e-01
5.7708329999999997e+00,9.9711149899999996e-01,9.9997377399999998e-01
5.7750000000000004e+00,9.9711942700000000e-01,9.9997526400000003e-01
5.7791670000000002e+00,9.9712729499999997e-01,9.9997669499999997e-01
5.7833329999999998e+00,9.9713516199999996e-01,9.9997818500000002e-01
5.7874999999999996e+00,9.9714297100000004e-01,9.9997967499999996e-01
5.7916670000000003e+00,9.9715077900000004e-01,9.9998116500000001e-01
5.7958330000000000e+00,9.9715852699999996e-01,9.9998265500000005e-01
5.7999999999999998e+00,9.9716627599999996e-01,9.9998414499999999e-01
5.8041669999999996e+00,9.9717396500000000e-01,9.9998557600000004e-01
5.8083330000000002e+00,9.9718165400000003e-01,9.9998706599999998e-01
5.8125000000000000e+00,9.9718928299999998e-01,9.9998849599999995e-01
5.8166669999999998e+00,9.9719697200000001e-01,9.9998986700000003e-01
5.8208330000000004e+00,9.9720454199999997e-01,9.9999129799999997e-01
5.8250000000000002e+00,9.9721211200000004e-01,9.9999266899999995e-01
5.8291670000000000e+00,9.9721962200000003e-01,9.9999397999999995e-01
5.8333329999999997e+00,9.9722713200000002e-01,9.9999529099999995e-01
5.8375000000000004e+00,9.9723458300000001e-01,9.9999654299999996e-01
5.8416670000000002e+00,9.9724203300000003e-01,9.9999779499999997e-01
5.8458329999999998e+00,9.9724942400000005e-01,9.9999898700000001e-01
5.8499999999999996e+00,9.9725675599999997e-01,1.0000001190000001e+00
5.8541670000000003e+00,9.9726408700000002e-01,1.0000013109999999e+00
5.8583330000000000e+00,9.9727141900000005e-01,1.0000022650000000e+00
5.8624999999999998e+00,9.9727869000000002e-01,1.0000033380000000e+00
5.8666669999999996e+00,9.9728590299999997e-01,1.0000042920000001e+00
5.8708330000000002e+00,9.9729311499999995e-01,1.0000052450000001e+00
5.8750000000000000e+00,9.9730032700000004e-01,1.0000060799999999e+00
5.8791669999999998e+00,9.9730741999999994e-01,1.0000069140000001e+00
5.8833330000000004e+00,9.9731457199999995e-01,1.0000076290000000e+00
5.8875000000000002e+00,9.9732160599999997e-01,1.0000083449999999e+00
5.8916670000000000e+00,9.9732869899999999e-01,1.0000089409999999e+00
5.8958329999999997e+00,9.9733567199999995e-01,1.0000095369999999e+00
5.9000000000000004e+00,9.9734264600000000e-01,1.0000100139999999e+00
5.9041670000000002e+00,9.9734962000000005e-01,1.0000104900000000e+00
5.9083329999999998e+00,9.9735653400000002e-01,1.0000109669999999e+00
5.9124999999999996e+00,9.9736338899999999e-01,1.0000112059999999e+00
5.9166670000000003e+00,9.9737030299999996e-01,1.0000115629999999e+00
5.9208330000000000e+00,9.9737709799999996e-01,1.0000118019999999e+00
5.9249999999999998e+00,9.9738389299999997e-01,1.0000119210000000e+00
5.9291669999999996e+00,9.9739068700000000e-01,1.0000120400000001e+00
5.9333330000000002e+00,9.9739742300000001e-01,1.0000120400000001e+00
5.9375000000000000e+00,9.9740415800000004e-01,1.0000120400000001e+00
5.9416669999999998e+00,9.9741083399999997e-01,1.0000119210000000e+00
5.9458330000000004e+00,9.9741751000000001e-01,1.0000118019999999e+00
5.9500000000000002e+00,9.9742412599999997e-01,1.0000115629999999e+00
5.9541670000000000e+00,9.9743074200000004e-01,1.0000113250000000e+00
5.9583329999999997e+00,9.9743735800000000e-01,1.0000110860000000e+00
5.9625000000000004e+00,9.9744391399999999e-01,1.0000107290000000e+00
5.9666670000000002e+00,9.9745047099999995e-01,1.0000102520000000e+00
5.9708329999999998e+00,9.9745696800000005e-01,1.0000098940000000e+00
5.9749999999999996e+00,9.9746346500000005e-01,1.0000092979999999e+00
5.9791670000000003e+00,9.9746996200000004e-01,1.0000088210000000e+00
5.9833330000000000e+00,9.9747639899999996e-01,1.0000082250000000e+00
5.9874999999999998e+00,9.9748283599999998e-01,1.0000076290000000e+00
5.9916669999999996e+00,9.9748927399999998e-01,1.0000069140000001e+00
5.9958330000000002e+00,9.9749565100000004e-01,1.0000061990000000e+00
6.0000000000000000e+00,9.9750202899999996e-01,1.0000054839999999e+00
6.0041669999999998e+00,9.9750840699999999e-01,1.0000046490000001e+00
6.0083330000000004e+00,9.9751478400000004e-01,1.0000039340000000e+00
6.0125000000000002e+00,9.9752110199999999e-01,1.0000030990000000e+00
6.0166670000000000e+00,9.9752742100000003e-01,1.0000021459999999e+00
6.0208329999999997e+00,9.9753373899999997e-01,1.0000013109999999e+00
6.0250000000000004e+00,9.9753999699999996e-01,1.0000003580000001e+00
6.0291670000000002e+00,9.9754625600000002e-01,9.9999946399999995e-01
6.0333329999999998e+00,9.9755257399999997e-01,9.9999850999999995e-01
6.0374999999999996e+00,9.9755877299999995e-01,9.9999755599999995e-01
6.0416670000000003e+00,9.9756503100000005e-01,9.9999660300000004e-01
6.0458330000000000e+00,9.9757123000000003e-01,9.9999564900000004e-01
6.0499999999999998e+00,9.9757748800000001e-01,9.9999469500000004e-01
6.0541669999999996e+00,9.9758368700000000e-01,9.9999368200000005e-01
6.0583330000000002e+00,9.9758988599999998e-01,9.9999272800000005e-01
6.0625000000000000e+00,9.9759608499999997e-01,9.9999171499999995e-01
6.0666669999999998e+00,9.9760222399999998e-01,9.9999076099999995e-01
6.0708330000000004e+00,9.9760842299999997e-01,9.9998974799999996e-01
6.0750000000000002e+00,9.9761456299999995e-01,9.9998879399999996e-01
6.0791670000000000e+00,9.9762076099999997e-01,9.9998784100000004e-01
6.0833329999999997e+00,9.9762690099999995e-01,9.9998694700000001e-01
6.0875000000000004e+00,9.9763303999999997e-01,9.9998599300000002e-01
6.0916670000000002e+00,9.9763917899999999e-01,9.9998509899999999e-01
6.0958329999999998e+00,9.9764531899999997e-01,9.9998420499999996e-01
6.0999999999999996e+00,9.9765139800000002e-01,9.9998337000000004e-01
6.1041670000000003e+00,9.9765753700000004e-01,9.9998253599999998e-01
6.1083330000000000e+00,9.9766367700000003e-01,9.9998170099999995e-01
6.1124999999999998e+00,9.9766975599999996e-01,9.9998092699999996e-01
6.1166669999999996e+00,9.9767583599999998e-01,9.9998015200000001e-01
6.1208330000000002e+00,9.9768197500000000e-01,9.9997943600000005e-01
6.1250000000000000e+00,9.9768805500000002e-01,9.9997878100000004e-01
6.1291669999999998e+00,9.9769413500000004e-01,9.9997806499999997e-01
6.1333330000000004e+00,9.9770021399999997e-01,9.9997746899999995e-01
6.1375000000000002e+00,9.9770629399999999e-01,9.9997687300000004e-01
6.1416670000000000e+00,9.9771237400000001e-01,9.9997633699999999e-01
6.1458329999999997e+00,9.9771839399999995e-01,9.9997580100000005e-01
6.1500000000000004e+00,9.9772447300000000e-01,9.9997532400000000e-01
6.1541670000000002e+00,9.9773049400000002e-01,9.9997484699999994e-01
6.1583329999999998e+00,9.9773657299999996e-01,9.9997448899999997e-01
6.1624999999999996e+00,9.9774259300000001e-01,9.9997413199999996e-01
6.1666670000000003e+00,9.9774867300000003e-01,9.9997377399999998e-01
6.1708330000000000e+00,9.9775469299999997e-01,9.9997353600000005e-01
6.1749999999999998e+00,9.9776071300000002e-01,9.9997329700000004e-01
6.1791669999999996e+00,9.9776673299999996e-01,9.9997305900000000e-01
6.1833330000000002e+00,9.9777275300000001e-01,9.9997293899999995e-01
6.1875000000000000e+00,9.9777877299999995e-01,9.9997281999999998e-01
6.1916669999999998e+00,9.9778473400000001e-01,9.9997270100000002e-01
6.1958330000000004e+00,9.9779075399999995e-01,9.9997270100000002e-01
6.2000000000000002e+00,9.9779671400000003e-01,9.9997270100000002e-01
6.2041670000000000e+00,9.9780273399999997e-01,9.9997276099999999e-01
6.2083329999999997e+00,9.9780869500000002e-01,9.9997281999999998e-01
6.2125000000000004e+00,9.9781465499999999e-01,9.9997299900000003e-01
6.2166670000000002e+00,9.9782061600000005e-01,9.9997311799999999e-01
6.2208329999999998e+00,9.9782651700000002e-01,9.9997335700000001e-01
6.2249999999999996e+00,9.9783247700000000e-01,9.9997359500000005e-01
6.2291670000000003e+00,9.9783843800000005e-01,9.9997383399999995e-01
6.2333330000000000e+00,9.9784433800000005e-01,9.9997419099999996e-01
6.2374999999999998e+00,9.9785023900000003e-01,9.9997454900000005e-01
6.2416669999999996e+00,9.9785614000000000e-01,9.9997490600000005e-01
6.2458330000000002e+00,9.9786204099999998e-01,9.9997532400000000e-01
6.2500000000000000e+00,9.9786788199999998e-01,9.9997574099999997e-01
6.2541669999999998e+00,9.9787372399999996e-01,9.9997621800000003e-01
6.2583330000000004e+00,9.9787962399999997e-01,9.9997675399999997e-01
6.2625000000000002e+00,9.9788546600000005e-01,9.9997723100000002e-01
6.2666670000000000e+00,9.9789124699999998e-01,9.9997782700000004e-01
6.2708329999999997e+00,9.9789708899999996e-01,9.9997836399999995e-01
6.2750000000000004e+00,9.9790287000000000e-01,9.9997895999999997e-01
6.2791670000000002e+00,9.9790865200000001e-01,9.9997961499999999e-01
6.2833329999999998e+00,9.9791443300000005e-01,9.9998021100000001e-01
6.2874999999999996e+00,9.9792015599999995e-01,9.9998086700000000e-01
6.2916670000000003e+00,9.9792593699999999e-01,9.9998152299999998e-01
6.2958330000000000e+00,9.9793165900000003e-01,9.9998223799999997e-01
6.2999999999999998e+00,9.9793738099999996e-01,9.9998289299999998e-01
6.3041669999999996e+00,9.9794304400000000e-01,9.9998360900000005e-01
6.3083330000000002e+00,9.9794870599999996e-01,9.9998432400000004e-01
6.3125000000000000e+00,9.9795436900000001e-01,9.9998503900000002e-01
6.3166669999999998e+00,9.9796003099999997e-01,9.9998575400000000e-01
6.3208330000000004e+00,9.9796563400000005e-01,9.9998646999999996e-01
6.3250000000000002e+00,9.9797123700000001e-01,9.9998718499999995e-01
6.3291670000000000e+00,9.9797683999999998e-01,9.9998790000000004e-01
6.3333329999999997e+00,9.9798238299999997e-01,9.9998861600000000e-01
6.3375000000000004e+00,9.9798792599999997e-01,9.9998938999999998e-01
6.3416670000000002e+00,9.9799346899999997e-01,9.9999010600000005e-01
6.3458329999999998e+00,9.9799901199999996e-01,9.9999076099999995e-01
6.3499999999999996e+00,9.9800449599999996e-01,9.9999147700000002e-01
6.3541670000000003e+00,9.9800997999999996e-01,9.9999219200000000e-01
6.3583330000000000e+00,9.9801540399999999e-01,9.9999284700000002e-01
6.3624999999999998e+00,9.9802082800000003e-01,9.9999350300000001e-01
6.3666669999999996e+00,9.9802625199999995e-01,9.9999415899999999e-01
6.3708330000000002e+00,9.9803161600000001e-01,9.9999481400000001e-01
6.3750000000000000e+00,9.9803704000000004e-01,9.9999541000000003e-01
6.3791669999999998e+00,9.9804234500000000e-01,9.9999600600000005e-01
6.3833330000000004e+00,9.9804770899999995e-01,9.9999660300000004e-01
6.3875000000000002e+00,9.9805301400000002e-01,9.9999713899999998e-01
6.3916670000000000e+00,9.9805831899999997e-01,9.9999767500000003e-01
6.3958329999999997e+00,9.9806356399999996e-01,9.9999821200000005e-01
6.4000000000000004e+00,9.9806886900000003e-01,9.9999868900000000e-01
6.4041670000000002e+00,9.9807405500000002e-01,9.9999916600000005e-01
6.4083329999999998e+00,9.9807930000000000e-01,9.9999958300000003e-01
6.4124999999999996e+00,9.9808448599999999e-01,1.0000000000000000e+00
6.4166670000000003e+00,9.9808967100000001e-01,1.0000004769999999e+00
6.4208330000000000e+00,9.9809479700000003e-01,1.0000008339999999e+00
6.4249999999999998e+00,9.9809992300000006e-01,1.0000010730000000e+00
6.4291669999999996e+00,9.9810504899999997e-01,1.0000014310000001e+00
6.4333330000000002e+00,9.9811011599999999e-01,1.0000016690000000e+00
6.4375000000000000e+00,9.9811518200000005e-01,1.0000019069999999e+00
6.4416669999999998e+00,9.9812024799999999e-01,1.0000021459999999e+00
6.4458330000000004e+00,9.9812531500000001e-01,1.0000023840000001e+00
6.4500000000000002e+00,9.9813032199999996e-01,1.0000025029999999e+00
6.4541670000000000e+00,9.9813532800000004e-01,1.0000026230000001e+00
6.4583329999999997e+00,9.9814027500000002e-01,1.0000027419999999e+00
6.4625000000000004e+00,9.9814522299999997e-01,1.0000028610000000e+00
