omega,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3
7.5540502309326968e+01,6.8507210484076007e-08,1.4112807844607570e-07,1.4135096629310714e-07,2.7555353511447890e-07,3.7066566863212537e-07,2.9439101015128235e-07,2.9446085601083158e-07,3.8805210854220231e-07,7.8509548069687009e-05,6.2354048724305494e-05,6.2368842559645408e-05,8.2192116099681981e-05,9.9888691807350283e-01,-5.9241188378251451e-03,9.9773342996965031e-01,-4.6996147654397935e-03,9.9772986660092711e-01,-4.7007130024128889e-03,9.9558165818786737e-01,-6.1814803402540390e-03,1.6800450322704890e-03,7.3326059634214158e-04,-3.9145958904816233e-04,-2.5851258693722963e-04,-3.8824910696621796e-04,-2.5316098932464846e-04,-1.2882596502021996e-04,-9.8779667993485474e-05,-3.8667094362149364e-04,-2.5701473262757885e-04,1.6927507729380274e-03,7.4483989317388768e-04,-3.7561911766431161e-04,-2.4298802978137409e-04,-1.7549696320687136e-04,-1.3093385699411818e-04,-3.7799095886928034e-04,-2.5051166899817047e-04,-3.7015606196911681e-04,-2.4185640525525173e-04,1.7137344248810023e-03,7.6498111980824500e-04,-2.3997209621247429e-04,-1.7478055652293389e-04,-1.0620997817152167e-04,-1.2109668721104258e-04,-1.2029367262312608e-04,-1.5122023336167206e-04,-1.3956838912586699e-04,-1.9165224038335534e-04,9.6138668601548395e-04,6.8755976849245112e-04,6.3732355377035549e+02,-1.9457022808716027e+02,2.4461638861087184e+02,-6.0529912189677937e+00,2.4375792132963315e+02,-5.6093654020533155e+00,1.9494098354201407e+02,-2.4881066658435532e+01,2.4405881498842061e+02,-5.6473799954890058e+00,6.3466900906802925e+02,-1.9314173685212845e+02,2.4170885136449635e+02,-4.4390259614345542e+00,2.1251728259059129e+02,-3.3652614881668796e+01,2.4321625059772217e+02,-4.5676699188182379e+00,2.4173464176631964e+02,-3.7992634701570100e+00,6.3203116010721715e+02,-1.9098600345221385e+02,2.3735364961821213e+02,-4.5911285124265198e+01,1.7582331050500102e+02,1.8542133807580612e+01,1.8734681999312392e+02,1.9458357097691518e+01,2.0310870947251144e+02,2.0558834821942824e+01,7.9782460286796277e+02,-4.7891000070374218e+02
8.0943106551789882e+01,7.0456023050163643e-08,1.4290258650328305e-07,1.4313350084896201e-07,2.8170510225305974e-07,3.9596697248965306e-07,3.1153526645869288e-07,3.1160876792821216e-07,4.0611511595434387e-07,7.8270674668779388e-05,6.1581084238890053e-05,6.1595613252692153e-05,8.0276655195223924e-05,9.9885329228278641e-01,-6.3282912780848587e-03,9.9770377595174686e-01,-4.9731597469471278e-03,9.9770008396351340e-01,-4.9743146916886140e-03,9.9548184491327030e-01,-6.4685745583054795e-03,1.7228099986610153e-03,7.2152715365697410e-04,-4.0831272041062013e-04,-2.5441326500110872e-04,-4.0490816077429480e-04,-2.4858490005998427e-04,-1.3419045436121913e-04,-1.0136572782075111e-04,-4.0336441949509889e-04,-2.5319212398104842e-04,1.7360511675324805e-03,7.3360792123821164e-04,-3.9177416521226976e-04,-2.3816894072223880e-04,-1.8254934204153930e-04,-1.3398175718761890e-04,-3.9433367757524777e-04,-2.4657188405331391e-04,-3.8615543505479769e-04,-2.3739787695450362e-04,1.7579245035929277e-03,7.5464090642742823e-04,-2.4933503923256489e-04,-1.7841967631276279e-04,-1.1349216677888247e-04,-1.2318528056468422e-04,-1.2890574668527875e-04,-1.5504666248527908e-04,-1.4996677986574378e-04,-1.9780011375894027e-04,9.9850871898250673e-04,6.9830871244734962e-04,6.3261177601127702e+02,-1.8454167990057263e+02,2.4475515317382030e+02,-6.4248001890160245e+00,2.4388530706911774e+02,-6.0520531850651347e+00,1.9506953401238451e+02,-2.3267200756082207e+01,2.4423033798096725e+02,-6.0087252574848433e+00,6.2998036027816511e+02,-1.8323354691491437e+02,2.4187162407247263e+02,-4.9535566691060691e+00,2.1241143687558431e+02,-3.1549259546792278e+01,2.4342358347955698e+02,-4.9944789569648753e+00,2.4194479443998404e+02,-4.3084316700960326e+00,6.2738678351579938e+02,-1.8125451929871909e+02,2.3692056541545685e+02,-4.3128683172888046e+01,1.7713647585325870e+02,1.7807782175185746e+01,1.8879026210365319e+02,1.8882423217361207e+01,2.0472420534870483e+02,2.0203518927045547e+01,7.8334623333437628e+02,-4.5704818808789361e+02
8.6732101296147420e+01,7.2554956647774670e-08,1.4457160746311686e-07,1.4481023040070156e-07,2.8775253213658649e-07,4.2306823456606840e-07,3.2997281410069747e-07,3.3005019260147797e-07,4.2528831796194726e-07,7.8045978955696213e-05,6.0872098637606935e-05,6.0886373121839760e-05,7.8455531288962525e-05,9.9881691052871624e-01,-6.7611865620521051e-03,9.9767562283058286e-01,-5.2673422379165662e-03,9.9767180722325466e-01,-5.2685573009291897e-03,9.9538349684676353e-01,-6.7733040317968143e-03,1.7645735625612640e-03,7.0791163720092080e-04,-4.2469922845325838e-04,-2.4932717332119543e-04,-4.2104892253330960e-04,-2.4300784417025082e-04,-1.3985322418427312e-04,-1.0381132014456837e-04,-4.1962168223157246e-04,-2.4840258232777194e-04,1.7784025801690969e-03,7.2049807746189169e-04,-4.0738867217711026e-04,-2.3235270889239949e-04,-1.8994369876681070e-04,-1.3685416718887280e-04,-4.1022786315553624e-04,-2.4167412972344576e-04,-4.0165370860788252e-04,-2.3196535738504459e-04,1.8012544780419237e-03,7.4243986576583859e-04,-2.5909582609641088e-04,-1.8183340080696664e-04,-1.2098012291925191e-04,-1.2496458123295150e-04,-1.3789262149690898e-04,-1.5859272795069415e-04,-1.6096573757256374e-04,-2.0370597415091213e-04,1.0367809728378714e-03,7.0809793745834986e-04,6.2822438729733801e+02,-1.7497276441596696e+02,2.4481325500336493e+02,-6.8327183127799209e+00,2.4392821790391648e+02,-6.5263702580808873e+00,1.9521854355783091e+02,-2.1815915250695461e+01,2.4432188281679288e+02,-6.4087230000913182e+00,6.2561014184771000e+02,-1.7377981671106224e+02,2.4194643262509416e+02,-5.4980382065347433e+00,2.1234595096607435e+02,-2.9626542529741712e+01,2.4354748419875628e+02,-5.4587202172945331e+00,2.4206733809889278e+02,-4.8508148336874894e+00,6.2305149905551286e+02,-1.7197106598989379e+02,2.3655519912354077e+02,-4.0552010184648495e+01,1.7837045945941830e+02,1.7005699201624616e+01,1.9016280795700058e+02,1.8226109143303272e+01,2.0628017749252996e+02,1.9750485200343007e+01,7.6965700923750956e+02,-4.3595028857881016e+02
9.2935120922645552e+01,7.4816918236908969e-08,1.4613405913232865e-07,1.4638002387563415e-07,2.9367099367210483e-07,4.5209894568346540e-07,3.4980720182825544e-07,3.4988868191494810e-07,4.4565883530177888e-07,7.7834763209537697e-05,6.0223897850696625e-05,6.0237925716310105e-05,7.6726013739287577e-05,9.9877751446590579e-01,-7.2248661754200404e-03,9.9764896023291860e-01,-5.5838149366010375e-03,9.9764502677679279e-01,-5.5850935730849746e-03,9.9528698281738437e-01,-7.0970552041687250e-03,1.8051133826370348e-03,6.9251161476671457e-04,-4.4050092155956122e-04,-2.4331601031663168e-04,-4.3654985662316167e-04,-2.3649773882021002e-04,-1.4580797749690503e-04,-1.0607883685692605e-04,-4.3532764629824534e-04,-2.4270406307680227e-04,1.8195853466384656e-03,7.0560200365164631e-04,-4.2233998954876973e-04,-2.2560918179130365e-04,-1.9767300757747697e-04,-1.3950956422789643e-04,-4.2555886778625717e-04,-2.3587776073374965e-04,-4.1653201776822889e-04,-2.2562386496853651e-04,1.8435111068148746e-03,7.2846035308570239e-04,-2.6924604648013805e-04,-1.8497526460613373e-04,-1.2864723290358852e-04,-1.2641227251755459e-04,-1.4723840449119892e-04,-1.6181831046116658e-04,-1.7256364069166783e-04,-2.0930592987718726e-04,1.0761569640679906e-03,7.1679182733239133e-04,6.2414366615976576e+02,-1.6585107829146179e+02,2.4479333654275902e+02,-7.2672448980535220e+00,2.4388965052844023e+02,-7.0226483992790518e+00,1.9537870038065427e+02,-2.0519893178227630e+01,2.4433582451464406e+02,-6.8379073695192574e+00,6.2154093249664538e+02,-1.6476794168060161e+02,2.4193628247025202e+02,-6.0626876616642749e+00,2.1231080271309122e+02,-2.7877166041167275e+01,2.4359034696391146e+02,-5.9507802277381021e+00,2.4210494279834268e+02,-5.4166499219335789e+00,6.1900822626253546e+02,-1.6312264197958854e+02,2.3624653266437807e+02,-3.8173948770191217e+01,1.7952187829997200e+02,1.6143133227104130e+01,1.9146019295536706e+02,1.7496227935100464e+01,2.0777116013741730e+02,1.9205977624305643e+01,7.5673054615119815e+02,-4.1559762870156629e+02
9.9581776203206161e+01,7.7254973630627511e-08,1.4759007646190112e-07,1.4784297444235702e-07,2.9943531651801506e-07,4.8319854911045565e-07,3.7114866837249134e-07,3.7123448247856523e-07,4.6732100292119239e-07,7.7636462003486439e-05,5.9633187106955021e-05,5.9646975028293684e-05,7.5085385406767390e-05,9.9873483547004682e-01,-7.7215493982002855e-03,9.9762375420895633e-01,-5.9243372583380341e-03,9.9761970932943400e-01,-5.9256830437713790e-03,9.9519267320944882e-01,-7.4413296065015408e-03,1.8442237535418104e-03,6.7545734166099710e-04,-4.5561053324515789e-04,-2.3645857615087779e-04,-4.5130126810188052e-04,-2.2914034264544109e-04,-1.5204299409745333e-04,-1.0812986882434222e-04,-4.5037757523857581e-04,-2.3617105400545587e-04,1.8593956523519396e-03,6.8904330535012655e-04,-4.3651744467899109e-04,-2.1802645336596320e-04,-2.0572457054325336e-04,-1.4190521413972427e-04,-4.4022257079678304e-04,-2.2925869102816062e-04,-4.3068273527068591e-04,-2.1845595079087298e-04,1.8844959014764715e-03,7.1281507079324084e-04,-2.7977133387802522e-04,-1.8779710931889960e-04,-1.3646398359053912e-04,-1.2750809402970942e-04,-1.5692198130416618e-04,-1.6468265016856263e-04,-1.8475054609715948e-04,-2.1453185652695522e-04,1.1165717903653173e-03,7.2425080304884147e-04,6.2035196540686457e+02,-1.5716441222252277e+02,2.4469875941094804e+02,-7.7197111373018963e+00,2.4377334886980518e+02,-7.5320812563437274e+00,1.9554130298493922e+02,-1.9371393427400619e+01,2.4427525458072083e+02,-7.2876151033239100e+00,6.1775542454457423e+02,-1.5618552416608972e+02,2.4184495053111760e+02,-6.6385696564168875e+00,2.1229652911436779e+02,-2.6293422849408380e+01,2.4355530869556165e+02,-6.4618420107336041e+00,2.4206104821910944e+02,-5.9969853242942701e+00,6.1524006767477840e+02,-1.5469645993793142e+02,2.3598404200310080e+02,-3.5986792373957876e+01,1.8058797440740065e+02,1.5227397491926354e+01,1.9267868544864822e+02,1.6699719366874017e+01,2.0919209847353159e+02,1.8576450267495325e+01,7.4454100482832621e+02,-3.9597253757192721e+02
1.0670379565158625e+02,7.9882053597059635e-08,1.4894097574181049e-07,1.4920036413036526e-07,3.0502056072167110e-07,5.1651716663022868e-07,3.9411443565033863e-07,3.9420482962485146e-07,4.9037689660756979e-07,7.7450615642534197e-05,5.9096594742357669e-05,5.9110149120467888e-05,7.3530939519616222e-05,9.9868859816483802e-01,-8.2536247639994845e-03,9.9759994719785816e-01,-6.2907799968016298e-03,9.9759579785358954e-01,-6.2921967150929561e-03,9.9510093034680414e-01,-7.8077522325635876e-03,1.8817218689581934e-03,6.5690795912547206e-04,-4.6993491514532522e-04,-2.2884844224492810e-04,-4.6520866229022049e-04,-2.2103677376184778e-04,-1.5854075577686935e-04,-1.0992604965087369e-04,-4.6468015286787122e-04,-2.2889234747863215e-04,1.8976516223874866e-03,6.7097385738554543e-04,-4.4982580510699431e-04,-2.0970839784751518e-04,-2.1407951137124856e-04,-1.4399796661480191e-04,-4.5412846202984530e-04,-2.2190714501346879e-04,-4.4401278060845670e-04,-2.1055936315960262e-04,1.9240308330506905e-03,6.9564348675980707e-04,-2.9065069716415794e-04,-1.9024980374500125e-04,-1.4439810417352667e-04,-1.2823423391602708e-04,-1.6691652172881580e-04,-1.6714505819653627e-04,-1.9750684811062547e-04,-2.1931253419348412e-04,1.1579401258403979e-03,7.3033389767391361e-04,6.1683174293992874e+02,-1.4890063296356402e+02,2.4453348403654837e+02,-8.1823309583074479e+00,2.4358367990460400e+02,-8.0467804424120253e+00,1.9569831063633313e+02,-1.8362306969487250e+01,2.4414386437362415e+02,-7.7500358458104701e+00,6.1423645361641320e+02,-1.4802026294833641e+02,2.4167686372449100e+02,-7.2176569808847537e+00,2.1229427352212497e+02,-2.4867241346336243e+01,2.4344613316989316e+02,-6.9839399847871917e+00,2.4193974678463098e+02,-6.5837408276795522e+00,6.1173033920089222e+02,-1.4667984882188713e+02,2.3575773988333148e+02,-3.3982475753593825e+01,1.8156661853325622e+02,1.4265819241262294e+01,1.9381509794919683e+02,1.5843617505145708e+01,2.1053837002837520e+02,1.7868559409357562e+01,7.3306300264681875e+02,-3.7705833714901200e+02
1.1433517698280319e+02,8.2710569083243040e-08,1.5018918314827619e-07,1.5045459245496772e-07,3.1040272364554557e-07,5.5221629902284705e-07,4.1882905207993175e-07,4.1892429120295613e-07,5.1493693189453896e-07,7.7276836553083990e-05,5.8610700658956774e-05,5.8624028367966003e-05,7.2059983002776680e-05,9.9863852523203056e-01,-8.8236611139199950e-03,9.9757745847338875e-01,-6.6851307831812057e-03,9.9757321203283211e-01,-6.6866225224095372e-03,9.9501209660839707e-01,-8.1980810377951501e-03,1.9174529697592879e-03,6.3704631961948588e-04,-4.8339761408996811e-04,-2.2059092341953900e-04,-4.7819545933649955e-04,-2.1230029040285146e-04,-1.6527771299554474e-04,-1.1143002237230222e-04,-4.7815996082129370e-04,-2.2096814451127888e-04,1.9341983107389765e-03,6.5156877933896038e-04,-4.6218811081102576e-04,-2.0077143875894119e-04,-2.2271237528899480e-04,-1.4574520990248227e-04,-4.6720213046310582e-04,-2.1392473794029721e-04,-4.5644632567006839e-04,-2.0204398468434511e-04,1.9619629412295763e-03,6.7710701950984603e-04,-3.0185590832457974e-04,-1.9228416927396085e-04,-1.5241475488641954e-04,-1.2857573041523540e-04,-1.7718907798198715e-04,-1.6916579527892115e-04,-2.1080209018896977e-04,-2.2357516197259145e-04,1.2001545502308233e-03,7.3490196684712346e-04,6.1356561677390982e+02,-1.4104758067860215e+02,2.4430194367014934e+02,-8.6482328091085225e+00,2.4332550271334898e+02,-8.5598120595280864e+00,1.9584238701930002e+02,-1.7484218731358688e+01,2.4394582306138506e+02,-8.2182439195271648e+00,6.1096705099550354e+02,-1.4025985813150302e+02,2.4143696984781954e+02,-7.7928722863457169e+00,2.1229582806153061e+02,-2.3590235158824104e+01,2.4326708890248099e+02,-7.5099964634526772e+00,2.4174565943696982e+02,-7.1697492927986142e+00,6.0846262061767345e+02,-1.3906017187474214e+02,2.3555821639710166e+02,-3.2152608495221223e+01,1.8245630941439086e+02,1.3265688319778643e+01,1.9486679781886730e+02,1.4935016937416808e+01,2.1180581066364459e+02,1.7089153192892304e+01,7.2227151540105149e+02,-3.5883931970310141e+02
1.2251234940483201e+02,8.5751938391262080e-08,1.5133813287423901e-07,1.5160907431069247e-07,3.1555957877839655e-07,5.9046945680776149e-07,4.4542479524893870e-07,4.4552517043057241e-07,5.4112057091144765e-07,7.7114767243775668e-05,5.8172068028514067e-05,5.8185176934791125e-05,7.0669848195536699e-05,9.9858434344453895e-01,-9.4344175464385616e-03,9.9755618497314147e-01,-7.1095004905821647e-03,9.9755184909451111e-01,-7.1110717416239021e-03,9.9492648034284359e-01,-8.6142181210179594e-03,1.9512940504569040e-03,6.1607281503164694e-04,-4.9594066405110073e-04,-2.1179954595754131e-04,-4.9020488457916854e-04,-2.0305253378991495e-04,-1.7222423102029381e-04,-1.1260650523319323e-04,-4.9075920080632861e-04,-2.1250667816099118e-04,1.9689112730859803e-03,6.3102045596726214e-04,-4.7354768799447470e-04,-1.9134074665947911e-04,-2.3159088329177070e-04,-1.4710597709486337e-04,-4.7938699617136848e-04,-2.0542107201020602e-04,-4.6792671966709438e-04,-1.9302822822863104e-04,1.9981675568428439e-03,6.5738336978374886e-04,-3.1335100757524747e-04,-1.9385212481276196e-04,-1.6047677174003079e-04,-1.2852088311090420e-04,-1.8770032564639422e-04,-1.7070711261379305e-04,-2.2459403457392719e-04,-2.2724723789623472e-04,1.2430843996719767e-03,7.3782151782885504e-04,6.1053643913780104e+02,-1.3359298689176825e+02,2.4400891636463112e+02,-9.1114714479721357e+00,2.4300403443744381e+02,-9.0652124378788859e+00,1.9596693650940162e+02,-1.6728474711473659e+01,2.4368565367008102e+02,-8.6862107050333766e+00,6.0793051344734636e+02,-1.3289193628340999e+02,2.4113060432620048e+02,-8.3581094409385592e+00,2.1229367106254790e+02,-2.2453757337966813e+01,2.4302282423336084e+02,-8.0338387305864689e+00,2.4148380744942304e+02,-7.7487787511972011e+00,6.0542082079028637e+02,-1.3182476488444399e+02,2.3537667772137630e+02,-3.0488512162191814e+01,1.8325616842913777e+02,1.2234205314380828e+01,1.9583171717232463e+02,1.3981036812232189e+01,2.1299074487706940e+02,1.6245256771110284e+01,7.1214177229602126e+02,-3.4130070923778618e+02
1.3127434751729254e+02,8.9016049144086115e-08,1.5239214198212201e-07,1.5266811431867136e-07,3.2047161787548605e-07,6.3146266991764787e-07,4.7404214294821894e-07,4.7414797686576578e-07,5.6905718349115067e-07,7.6964029210531892e-05,5.7777276589735794e-05,5.7790175855377041e-05,6.9357914220476741e-05,9.9852579054412594e-01,-1.0088851448855560e-02,9.9753600238157902e-01,-7.5661307270585331e-03,9.9753158490041594e-01,-7.5677864811967829e-03,9.9484434001132915e-01,-9.0582233178838189e-03,1.9831559357082994e-03,5.9419866425400563e-04,-5.0752549252788067e-04,-2.0259224819812663e-04,-5.0120092584770800e-04,-1.9341947871680422e-04,-1.7934474949671443e-04,-1.1342342052184653e-04,-5.0243856688244291e-04,-2.0362058497867182e-04,2.0016985464073921e-03,6.0953205493191956e-04,-4.8386922540162407e-04,-1.8154610746608186e-04,-2.4067589163352540e-04,-1.4804218074840599e-04,-4.9064518999960790e-04,-1.9651007591985807e-04,-4.7841752183309895e-04,-1.8363512367975055e-04,2.0325499897400870e-03,6.3666044756634850e-04,-3.2509199888866260e-04,-1.9490804610251895e-04,-1.6854498000916829e-04,-1.2806167012604486e-04,-1.9840450128034840e-04,-1.7173443436255316e-04,-2.3882809889494140e-04,-2.3025876142046645e-04,1.2865753400478851e-03,7.3896908237672796e-04,6.0772738323997157e+02,-1.2652441628053974e+02,2.4365939885193586e+02,-9.5670195793348594e+00,2.4262471722294603e+02,-9.5579826629144637e+00,1.9606613225853417e+02,-1.6086253716395483e+01,2.4336811103109437e+02,-9.1487975285829943e+00,6.0511048414604159e+02,-1.2590399868537018e+02,2.4076335677480370e+02,-8.9082338805388783e+00,2.1228099896925153e+02,-2.1448959065167575e+01,2.4271824342204479e+02,-8.5501964028937518e+00,2.4115948407680932e+02,-8.3155343360794500e+00,6.0258925117193678e+02,-1.2496089689577180e+02,2.3520498285724986e+02,-2.8981261758171996e+01,1.8396592931063134e+02,1.1178429493698539e+01,1.9670836137851950e+02,1.2988782016808617e+01,2.1409001941231733e+02,1.5344051044540183e+01,7.0264914766347533e+02,-3.2442860375525464e+02
1.4066299764724937e+02,9.2510707763796816e-08,1.5335627028976715e-07,1.5363676599689138e-07,3.2512303473791026e-07,6.7539482271311268e-07,5.0483031901858220e-07,5.0494197201747855e-07,5.9888711147870971e-07,7.6824163740003200e-05,5.7422955854764839e-05,5.7435656053198124e-05,6.8121637843162965e-05,9.9846262211340309e-01,-1.0790123756080251e-02,9.9751676631732533e-01,-8.0574025195126377e-03,9.9751227514497887e-01,-8.0591483622593878e-03,9.9476586750951079e-01,-9.5323309803566503e-03,2.0129836965480270e-03,5.7163913793216708e-04,-5.1813292072177793e-04,-1.9308756439270590e-04,-5.1116833075044851e-04,-1.8352735347373301e-04,-1.8659818202975160e-04,-1.1385303927697375e-04,-5.1317725051390072e-04,-1.9442326602392320e-04,2.0325010162457495e-03,5.8731101227834715e-04,-4.9313887444753029e-04,-1.7151772265975462e-04,-2.4992160560604991e-04,-1.4851993552856855e-04,-5.0095756192342783e-04,-1.8730632859250118e-04,-4.8790260772526618e-04,-1.7398834517974498e-04,2.0650456919319819e-03,6.1513035309286308e-04,-3.3702681489152728e-04,-1.9541030937661116e-04,-1.7657859170768254e-04,-1.2719416111917368e-04,-2.0924958995861991e-04,-1.7221764327490902e-04,-2.5343726370695522e-04,-2.3254468222842799e-04,1.3304498612334819e-03,7.3823599270654420e-04,6.0512203597108964e+02,-1.1982923359203203e+02,2.4325848623205712e+02,-1.0010740193632879e+01,2.4219309029277096e+02,-1.0034062516163754e+01,1.9613493526783071e+02,-1.5548642948380692e+01,2.4299806540263467e+02,-9.6017299431074239e+00,6.0249103812398437e+02,-1.1928339358865493e+02,2.4034094145207132e+02,-9.4390623001276062e+00,2.1225175201592629e+02,-2.0566852764775376e+01,2.4235838757438006e+02,-9.0546797735856526e+00,2.4077812993893500e+02,-8.8656404330815590e+00,5.9995270110207571e+02,-1.1845575357845775e+02,2.3503567783182021e+02,-2.7621732271361488e+01,1.8458592254201355e+02,1.0105226886134613e+01,1.9749581526002873e+02,1.1965300956193754e+01,2.1510103857815355e+02,1.4392843283818618e+01,6.9376905403447563e+02,-3.0820989607071743e+02
1.5072311751161968e+02,9.6241103571319816e-08,1.5423617486848054e-07,1.5452068457595128e-07,3.2950271035688983e-07,7.2247797164894222e-07,5.3794792205324995e-07,5.3806579722366381e-07,6.3076278387654162e-07,7.6694588651635717e-05,5.7105816637813209e-05,5.7118329666667945e-05,6.6958570585009083e-05,9.9839461693326637e-01,-1.1541603777182854e-02,9.9749831293734781e-01,-8.5858462835859302e-03,9.9749375598560808e-01,-8.5876884753254921e-03,9.9469117083649050e-01,-1.0038967372896149e-02,2.0407555249919969e-03,5.4860716725768416e-04,-5.2776231393099283e-04,-1.8340103072142454e-04,-5.2011169675641761e-04,-1.7349878062003111e-04,-1.9393857016546259e-04,-1.1387308448551994e-04,-5.2297213555335144e-04,-1.8502546644208581e-04,2.0612912998817746e-03,5.6456292156808682e-04,-5.0136341382692239e-04,-1.6138219663475184e-04,-2.5927608759376011e-04,-1.4851090999147012e-04,-5.1032287281375975e-04,-1.7792159609142255e-04,-4.9638539098485258e-04,-1.6420842144814144e-04,2.0956190505239769e-03,5.9298382640976099e-04,-3.4909562553682482e-04,-1.9532295950657508e-04,-1.8453570086480195e-04,-1.2591890768899849e-04,-2.2017780760365236e-04,-1.7213241104577711e-04,-2.6834253728068210e-04,-2.3404748372285783e-04,1.3745088602099371e-03,7.3553334686372288e-04,6.0270448979245066e+02,-1.1349459477940461e+02,2.4281126117688342e+02,-1.0439341371200401e+01,2.4171467114601157e+02,-1.0490285416931931e+01,1.9616910355787593e+02,-1.5106716276644210e+01,2.4258039531446235e+02,-1.0041555150040024e+01,6.0005676575342386e+02,-1.1301731122688622e+02,2.3986907561744258e+02,-9.9473229680904964e+00,2.1220063268342119e+02,-1.9798379160065625e+01,2.4194832404807852e+02,-9.5437407004859338e+00,2.4034521595250882e+02,-9.3956043224995991e+00,5.9749650871591359e+02,-1.1229644131979477e+02,2.3486202626434050e+02,-2.6400650778028613e+01,1.8511705406919430e+02,9.0212191138731423e+00,1.9819374583835531e+02,1.0917539795843355e+01,2.1602179907574475e+02,1.3399028492201944e+01,6.8547684160099311e+02,-2.9263217176157883e+02
