omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
5.2562966597448467e+04,2.3749728687210894e-03,2.3044142456323700e-05,-5.6803306208730807e-04,1.0394037270038302e-05,-5.4774727641631162e-04,1.0303782310534196e-05,-2.6892510125967783e-04,1.3304764880944294e-05,-5.6803306208730797e-04,1.0394037270038297e-05,2.4155931861535845e-03,2.3388937442575318e-05,-5.1378162132351818e-04,1.0624771615945891e-05,-3.7458490225626082e-04,1.2100709302231124e-05,-5.4774727641631162e-04,1.0303782310534198e-05,-5.1378162132351796e-04,1.0624771615945894e-05,2.4881285563186882e-03,2.3589234620077280e-05,-5.1773138065989305e-04,1.0147586533624114e-05,-2.6892510125967783e-04,1.3304764880944292e-05,-3.7458490225626088e-04,1.2100709302231122e-05,-5.1773138065989305e-04,1.0147586533624117e-05,2.1734638972308678e-03,3.2034777319901838e-05,5.2173881691292740e+02,-1.6164917507685878e+01,1.8232972096411376e+02,-1.4858979407781803e+01,1.8101728201864248e+02,-1.5017831902867876e+01,1.3862186383781801e+02,-1.5235516353883872e+01,1.8232972096411373e+02,-1.4858979407781803e+01,5.1842438501336255e+02,-1.6471297828073578e+01,1.7890487639856374e+02,-1.5169779117826547e+01,1.5404323344567894e+02,-1.5398955174241618e+01,1.8101728201864245e+02,-1.5017831902867876e+01,1.7890487639856374e+02,-1.5169779117826545e+01,5.1484583957980283e+02,-1.6787156225185118e+01,1.7538578976603478e+02,-1.5564296091059907e+01,1.3862186383781801e+02,-1.5235516353883874e+01,1.5404323344567896e+02,-1.5398955174241614e+01,1.7538578976603472e+02,-1.5564296091059907e+01,5.4504447891021550e+02,-1.8805022900535874e+01,7.6099565750267278e-07,7.6362611692665781e-07,1.2555817076326024e-05,1.1812512438008202e-06,1.7667439493689586e-04,1.7670679312043104e-04,2.0591915575838640e-04,1.7695504642947383e-04,5.3779124390736970e-05,5.3788986294851570e-05,6.2681136652095189e-05,5.3864553813235842e-05,-9.3935022294048931e-01,-3.0588136906703950e-01,-9.3946911614117545e-01,-3.0538154316696847e-01,-8.0843007861804339e-01,1.2475829786765466e-01,-9.3441005677614741e-01,-2.9963863269831087e-01
5.4724256315004342e+04,2.3755146293585718e-03,2.2780671412893807e-05,-5.6772549564108605e-04,1.0457386374623668e-05,-5.4744487677675961e-04,1.0370209648162343e-05,-2.6854770243710349e-04,1.3353578841774467e-05,-5.6772549564108605e-04,1.0457386374623671e-05,2.4161393533417550e-03,2.3129404177382408e-05,-5.1347436614907795e-04,1.0687242138025301e-05,-3.7423122028600270e-04,1.2187064147591646e-05,-5.4744487677675993e-04,1.0370209648162329e-05,-5.1347436614907805e-04,1.0687242138025304e-05,2.4886712330573395e-03,2.3322441652310956e-05,-5.1741819540850845e-04,1.0280364344010536e-05,-2.6854770243710339e-04,1.3353578841774475e-05,-3.7423122028600275e-04,1.2187064147591653e-05,-5.1741819540850845e-04,1.0280364344010536e-05,2.1741955954079459e-03,3.1740933733034229e-05,5.2132130584670324e+02,-1.6068492017401308e+01,1.8193475188235908e+02,-1.4802028970034598e+01,1.8061818278756579e+02,-1.4963443147710977e+01,1.3821644772995239e+02,-1.5187038125919695e+01,1.8193475188235905e+02,-1.4802028970034595e+01,5.1799878646582147e+02,-1.6379555933418814e+01,1.7850176235121981e+02,-1.5117702218439927e+01,1.5363361000210477e+02,-1.5353203924381242e+01,1.8061818278756573e+02,-1.4963443147710979e+01,1.7850176235121984e+02,-1.5117702218439923e+01,5.1441204307373357e+02,-1.6700523941161887e+01,1.7497196483927911e+02,-1.5521371671051675e+01,1.3821644772995239e+02,-1.5187038125919697e+01,1.5363361000210477e+02,-1.5353203924381242e+01,1.7497196483927914e+02,-1.5521371671051673e+01,5.4457053273617441e+02,-1.8699841241806588e+01,7.7216534217769836e-07,7.7483626242160018e-07,1.3021000417399233e-05,1.2011769178105820e-06,1.8392446755707695e-04,1.8395817880123504e-04,2.1404225246849545e-04,1.8420901788048920e-04,5.3774901279131212e-05,5.3784757601406745e-05,6.2580586198974928e-05,5.3858096656851636e-05,-9.6826724312605972e-01,-1.9506929679539164e-01,-9.6833093649126789e-01,-1.9453869081491948e-01,-7.7961818861940579e-01,2.2678753367040810e-01,-9.6251570396405650e-01,-1.8935472119378152e-01
5.6974414175771897e+04,2.3760510638971681e-03,2.2520199714433665e-05,-5.6741666239058038e-04,1.0517741647972044e-05,-5.4714104700988070e-04,1.0433863173840455e-05,-2.6816931158604647e-04,1.3399759573346668e-05,-5.6741666239058016e-04,1.0517741647972049e-05,2.4166804580238541e-03,2.2873205720078714e-05,-5.1316567925624771e-04,1.0747179586322598e-05,-3.7387574301750090e-04,1.2270345642300144e-05,-5.4714104700988038e-04,1.0433863173840492e-05,-5.1316567925624760e-04,1.0747179586322588e-05,2.4892088774293819e-03,2.3059611833450976e-05,-5.1710226130527752e-04,1.0409470776286462e-05,-2.6816931158604669e-04,1.3399759573346634e-05,-3.7387574301750074e-04,1.2270345642300162e-05,-5.1710226130527719e-04,1.0409470776286476e-05,2.1749230031611346e-03,3.1452878147115052e-05,5.2090608428605651e+02,-1.5971623404614835e+01,1.8154127328517905e+02,-1.4743911794893227e+01,1.8022049252099907e+02,-1.4907887798509655e+01,1.3781228206970448e+02,-1.5137352543882978e+01,1.8154127328517910e+02,-1.4743911794893222e+01,5.1757532700700801e+02,-1.6287360675313188e+01,1.7809998285876466e+02,-1.5064453334107057e+01,1.5322515126898816e+02,-1.5306248981584098e+01,1.8022049252099904e+02,-1.4907887798509657e+01,1.7809998285876466e+02,-1.5064453334107050e+01,5.1398022362077745e+02,-1.6613439788336439e+01,1.7455921603849828e+02,-1.5477251672130173e+01,1.3781228206970439e+02,-1.5137352543882978e+01,1.5322515126898793e+02,-1.5306248981584115e+01,1.7455921603849836e+02,-1.5477251672130176e+01,5.4409858620472744e+02,-1.8594977086131749e+01,7.8336940459075293e-07,7.8608495796321965e-07,1.3502408283491649e-05,1.2213887349733364e-06,1.9147247831405651e-04,1.9150755608806724e-04,2.2248651915272557e-04,1.9176086027378466e-04,5.3770796897946315e-05,5.3780647712426659e-05,6.2480402088230521e-05,5.3851782572347734e-05,-9.8453918486725112e-01,-7.6982863615931971e-02,-9.8453945796183306e-01,-7.6426963695694503e-02,-7.3627254572992085e-01,3.2720343159895360e-01,-9.7800567021348228e-01,-7.1933384723541688e-02
5.9317094269627996e+04,2.3765822415536715e-03,2.2262491733251938e-05,-5.6710666925490058e-04,1.0575176961349838e-05,-5.4683588669680286e-04,1.0494807125389351e-05,-2.6779000665587947e-04,1.3443343882125797e-05,-5.6710666925490134e-04,1.0575176961349797e-05,2.4172165803339465e-03,2.2620087410216520e-05,-5.1285565297716441e-04,1.0804634819394064e-05,-3.7351855644808930e-04,1.2350615470146668e-05,-5.4683588669680546e-04,1.0494807125389178e-05,-5.1285565297716485e-04,1.0804634819394074e-05,2.4897415889365880e-03,2.2800462551514623e-05,-5.1678367588783630e-04,1.0535002970473571e-05,-2.6779000665587866e-04,1.3443343882125947e-05,-3.7351855644809001e-04,1.2350615470146618e-05,-5.1678367588783695e-04,1.0535002970473505e-05,2.1756462058978472e-03,3.1170221681548519e-05,5.2049318991075529e+02,-1.5874281027083551e+01,1.8114934319537423e+02,-1.4684633181242392e+01,1.7982426906685185e+02,-1.4851169611733690e+01,1.3740942458998606e+02,-1.5086462548561672e+01,1.8114934319537397e+02,-1.4684633181242409e+01,5.1715404438614848e+02,-1.6194678431084021e+01,1.7769959580868115e+02,-1.5010034731743092e+01,1.5281791469978262e+02,-1.5258091778768444e+01,1.7982426906685194e+02,-1.4851169611733695e+01,1.7769959580868104e+02,-1.5010034731743128e+01,5.1355041857722472e+02,-1.6525867123467229e+01,1.7414760040001894e+02,-1.5431935993560682e+01,1.3740942458998640e+02,-1.5086462548561681e+01,1.5281791469978356e+02,-1.5258091778768362e+01,1.7414760040001860e+02,-1.5431935993560662e+01,5.4362867089958058e+02,-1.8490352530559438e+01,7.9459107166694780e-07,7.9735574219360754e-07,1.4000548377411163e-05,1.2418739729273473e-06,1.9933055747894688e-04,1.9936705718308229e-04,2.3126456369477682e-04,1.9962269511638171e-04,5.3766775984779729e-05,5.3776621296209048e-05,6.2380550913314909e-05,5.3845576240532487e-05,-9.8624413305084446e-01,4.7075866158170832e-02,-9.8617284873692446e-01,4.7649712184098372e-02,-6.7779454037569187e-01,4.2366028090735541e-01,-9.7898207722047503e-01,5.1316673225317910e-02
6.1756100935710325e+04,2.3771085487299640e-03,2.2007289043823230e-05,-5.6679568384899646e-04,1.0629762187869738e-05,-5.4652955341221994e-04,1.0553102913248299e-05,-2.6740985285696726e-04,1.3484376532855366e-05,-5.6679568384899624e-04,1.0629762187869753e-05,2.4177481253040913e-03,2.2369773806013137e-05,-5.1254442925799545e-04,1.0859655870274970e-05,-3.7315975964039152e-04,1.2427950817290044e-05,-5.4652955341221875e-04,1.0553102913248385e-05,-5.1254442925799512e-04,1.0859655870274949e-05,2.4902698080927124e-03,2.2544690340514038e-05,-5.1646258512343373e-04,1.0657083012565341e-05,-2.6740985285696764e-04,1.3484376532855310e-05,-3.7315975964039125e-04,1.2427950817290072e-05,-5.1646258512343351e-04,1.0657083012565373e-05,2.1763655636567606e-03,3.0892484758131031e-05,5.2008255368425205e+02,-1.5776420114108525e+01,1.8075895583608028e+02,-1.4624186639245014e+01,1.7942950615092028e+02,-1.4793281320784192e+01,1.3700786838127982e+02,-1.5034360964863190e+01,1.8075895583608030e+02,-1.4624186639245004e+01,5.1673486899648776e+02,-1.6101462918200401e+01,1.7730059465168614e+02,-1.4954438381245986e+01,1.5241189272398671e+02,-1.5208724428860370e+01,1.7942950615092028e+02,-1.4793281320784194e+01,1.7730059465168611e+02,-1.4954438381245970e+01,5.1312255731295340e+02,-1.6437758151739978e+01,1.7373710953568505e+02,-1.5385416046222812e+01,1.3700786838127971e+02,-1.5034360964863183e+01,1.5241189272398634e+02,-1.5208724428860405e+01,1.7373710953568525e+02,-1.5385416046222819e+01,5.4316070932965931e+02,-1.8385863404272779e+01,8.0579137379240369e-07,8.0860999740444460e-07,1.4515920243886916e-05,1.2625897170862801e-06,2.0751159779251708e-04,2.0754957586666294e-04,2.4038989280093592e-04,2.0780740727954937e-04,5.3762875479082965e-05,5.3772714979587809e-05,6.2281106263800665e-05,5.3839514899655259e-05,-9.7148846796939903e-01,1.7536942453484025e-01,-9.7133791916914336e-01,1.7595178105067566e-01,-6.0394512514876619e-01,5.1351105114078222e-01,-9.6357919377781598e-01,1.7865491955113716e-01
6.4295394940382670e+04,2.3776292230208557e-03,2.1755043916393015e-05,-5.6648352059248774e-04,1.0681327100750262e-05,-5.4622186675711731e-04,1.0608584567757777e-05,-2.6702885491586606e-04,1.3522757844994248e-05,-5.6648352059248774e-04,1.0681327100750264e-05,2.4182743137008238e-03,2.2122726304435370e-05,-5.1223184800179501e-04,1.0912090741829696e-05,-3.7279929139520982e-04,1.2502195120769780e-05,-5.4622186675711720e-04,1.0608584567757797e-05,-5.1223184800179491e-04,1.0912090741829694e-05,2.4907927178920339e-03,2.2292787695791490e-05,-5.1613883951437444e-04,1.0775480675128978e-05,-2.6702885491586634e-04,1.3522757844994225e-05,-3.7279929139520977e-04,1.2502195120769790e-05,-5.1613883951437433e-04,1.0775480675128989e-05,2.1770804997256286e-03,3.0620211649081021e-05,5.1967435904297633e+02,-1.5678119846877685e+01,1.8037018656993263e+02,-1.4562578491256845e+01,1.7903627901606498e+02,-1.4734227251603109e+01,1.3660768917761024e+02,-1.4981048514114597e+01,1.8037018656993268e+02,-1.4562578491256847e+01,5.1631798445051470e+02,-1.6007789417122407e+01,1.7690305473318369e+02,-1.4897666671928077e+01,1.5200716083143678e+02,-1.5158145608977168e+01,1.7903627901606498e+02,-1.4734227251603107e+01,1.7690305473318372e+02,-1.4897666671928073e+01,5.1269682315583032e+02,-1.6349184241404473e+01,1.7332781857840061e+02,-1.5337688494371774e+01,1.3660768917761021e+02,-1.4981048514114599e+01,1.5200716083143675e+02,-1.5158145608977181e+01,1.7332781857840061e+02,-1.5337688494371783e+01,5.4269487126402339e+02,-1.8281617793059588e+01,8.1702251425696312e-07,8.1990078945334006e-07,1.5049090503302702e-05,1.2836140959787926e-06,2.1602888168999337e-04,2.1606839803043682e-04,2.4987617436026148e-04,2.1632825801164518e-04,5.3759092859525440e-05,5.3768926556754943e-05,6.2182039529756538e-05,5.3833593080744554e-05,-9.3848802468200787e-01,3.0567028171099703e-01,-9.3825136385281394e-01,3.0624948652192019e-01,-5.1494810751611109e-01,5.9383546293736200e-01,-9.3004390444502705e-01,3.0785525234597638e-01
6.6939099909226425e+04,2.3781446334490311e-03,2.1505433059553964e-05,-5.6617036030531072e-04,1.0729972987120691e-05,-5.4591299690423729e-04,1.0661342014937511e-05,-2.6664709958217379e-04,1.3558551365347906e-05,-5.6617036030531104e-04,1.0729972987120695e-05,2.4187955337083527e-03,2.1878599279464557e-05,-5.1191806324917986e-04,1.0962012211573635e-05,-3.7243727420910614e-04,1.2573451091176454e-05,-5.4591299690423718e-04,1.0661342014937515e-05,-5.1191806324917986e-04,1.0962012211573627e-05,2.4913107438198131e-03,2.2044372555482840e-05,-5.1581261062641970e-04,1.0890353009448562e-05,-2.6664709958217373e-04,1.3558551365347904e-05,-3.7243727420910609e-04,1.2573451091176460e-05,-5.1581261062641970e-04,1.0890353009448542e-05,2.1777913947455241e-03,3.0352829816998454e-05,5.1926856128121324e+02,-1.5579331304937158e+01,1.7998305366387345e+02,-1.4499809323316658e+01,1.7864460568976762e+02,-1.4674006825430912e+01,1.3620890487526518e+02,-1.4926524639339343e+01,1.7998305366387351e+02,-1.4499809323316654e+01,5.1590334599270921e+02,-1.5913606788581083e+01,1.7650699406248205e+02,-1.4839717910773871e+01,1.5160373654200976e+02,-1.5106353652265160e+01,1.7864460568976767e+02,-1.4674006825430908e+01,1.7650699406248205e+02,-1.4839717910773873e+01,5.1227317082882087e+02,-1.6260091974204190e+01,1.7291974451190742e+02,-1.5288750538600491e+01,1.3620890487526515e+02,-1.4926524639339341e+01,1.5160373654200976e+02,-1.5106353652265160e+01,1.7291974451190745e+02,-1.5288750538600492e+01,5.4223109708804759e+02,-1.8177497228838334e+01,8.2825596246206208e-07,8.3120003295531149e-07,1.5600595631375242e-05,1.3049157334792570e-06,2.2489622063254664e-04,2.2493733657403837e-04,2.5973778981922116e-04,2.2519904478913695e-04,5.3755421495065185e-05,5.3765249160282668e-05,6.2083365966125441e-05,5.3827803503667266e-05,-8.8567678329671751e-01,4.3522476741571831e-01,-8.8534857141163781e-01,4.3578679187765684e-01,-4.1159270429261341e-01,6.6151035850925777e-01,-8.7684477878519795e-01,4.3617170598123023e-01
6.9691509023503459e+04,2.3786546981912119e-03,2.1258420889828807e-05,-5.6585624483468475e-04,1.0775700510516108e-05,-5.4560298185424153e-04,1.0711370999537320e-05,-2.6626463891242584e-04,1.3591750265032382e-05,-5.6585624483468453e-04,1.0775700510516116e-05,2.4193117072810891e-03,2.1637347598085020e-05,-5.1160311211090673e-04,1.1009411196724581e-05,-3.7207375282666678e-04,1.2641712869121833e-05,-5.4560298185424153e-04,1.0711370999537314e-05,-5.1160311211090662e-04,1.1009411196724581e-05,2.4918238137675340e-03,2.1799390208432216e-05,-5.1548393395841957e-04,1.1001697653403579e-05,-2.6626463891242600e-04,1.3591750265032382e-05,-3.7207375282666667e-04,1.2641712869121839e-05,-5.1548393395841935e-04,1.1001697653403577e-05,2.1784981857251814e-03,3.0090231274272758e-05,5.1886520579634441e+02,-1.5480052689826969e+01,1.7959759820276793e+02,-1.4435881274637676e+01,1.7825452713405144e+02,-1.4612620754527615e+01,1.3581155648187456e+02,-1.4870788361664452e+01,1.7959759820276793e+02,-1.4435881274637678e+01,5.1549099920082892e+02,-1.5818910497842998e+01,1.7611245370266937e+02,-1.4780591443296359e+01,1.5120166058920734e+02,-1.5053346157044157e+01,1.7825452713405144e+02,-1.4612620754527617e+01,1.7611245370266943e+02,-1.4780591443296357e+01,5.1185164561806027e+02,-1.6170474019385612e+01,1.7251292764995654e+02,-1.5238598352451280e+01,1.3581155648187453e+02,-1.4870788361664443e+01,1.5120166058920731e+02,-1.5053346157044162e+01,1.7251292764995657e+02,-1.5238598352451282e+01,5.4176943035010049e+02,-1.8073478383587613e+01,8.3948310421872580e-07,8.4249962433794602e-07,1.6170995256113098e-05,1.3264955765174628e-06,2.3412802535162743e-04,2.3417080438954091e-04,2.6998968966524553e-04,2.3443416532564477e-04,5.3751862430797480e-05,5.3761683779426685e-05,6.1985098259058574e-05,5.3822147027198244e-05,-8.1183363252979646e-01,5.6073193870403670e-01,-8.1141047810363365e-01,5.6126038919360266e-01,-2.9533836966140897e-01,7.1330269530440449e-01,-8.0279731252826980e-01,5.6031858240372856e-01
7.2557091991964800e+04,2.3791595773858401e-03,2.1013815134801702e-05,-5.6554129741281380e-04,1.0818570258911724e-05,-5.4529193755934423e-04,1.0758723077284122e-05,-2.6588154500825373e-04,1.3622386398307493e-05,-5.6554129741281326e-04,1.0818570258911741e-05,2.4198230060738925e-03,2.1398761450605328e-05,-5.1128710176938179e-04,1.1054327282210701e-05,-3.7170881402826894e-04,1.2707033237690160e-05,-5.4529193755934444e-04,1.0758723077284095e-05,-5.1128710176938212e-04,1.1054327282210670e-05,2.4923321216557500e-03,2.1557605617099957e-05,-5.1515291669725267e-04,1.1109597711174398e-05,-2.6588154500825336e-04,1.3622386398307506e-05,-3.7170881402826894e-04,1.2707033237690143e-05,-5.1515291669725278e-04,1.1109597711174400e-05,2.1792010138038630e-03,2.9832061154068583e-05,5.1846429751289031e+02,-1.5380259599946536e+01,1.7921385783579589e+02,-1.4370799109233094e+01,1.7786608094333963e+02,-1.4550072314126266e+01,1.3541568163572609e+02,-1.4813841791334756e+01,1.7921385783579581e+02,-1.4370799109233095e+01,5.1508094931852588e+02,-1.5723673317117765e+01,1.7571947141542657e+02,-1.4720289131171672e+01,1.5080097041392654e+02,-1.4999123766082135e+01,1.7786608094333957e+02,-1.4550072314126259e+01,1.7571947141542660e+02,-1.4720289131171681e+01,5.1143225260607630e+02,-1.6080300229610870e+01,1.7210740508072175e+02,-1.5187231086140820e+01,1.3541568163572617e+02,-1.4813841791334768e+01,1.5080097041392665e+02,-1.4999123766082130e+01,1.7210740508072183e+02,-1.5187231086140821e+01,5.4130987450416558e+02,-1.7969490132693810e+01,8.5067548921314047e-07,8.5377156745649556e-07,1.6760857470163045e-05,1.3483243315167968e-06,2.4373926922670254e-04,2.4378377656771543e-04,2.8064738901507853e-04,2.4404858339237861e-04,5.3748409708304190e-05,5.3758224289300419e-05,6.1887240805330685e-05,5.3816618432151126e-05,-7.1623519335851737e-01,6.7834556173894811e-01,-7.1571649457157582e-01,6.7882180548177018e-01,-1.6841183424834424e-01,7.4600142224414900e-01,-7.0721568622380682e-01,6.7647406140337585e-01
7.5540502309326941e+04,2.3796591602401238e-03,2.0771623447007197e-05,-5.6522554253120077e-04,1.0858569126291908e-05,-5.4497988518690762e-04,1.0803380510959611e-05,-2.6549786978246237e-04,1.3650451114271099e-05,-5.6522554253120088e-04,1.0858569126291908e-05,2.4203293219883081e-03,2.1162839835842222e-05,-5.1097005332470676e-04,1.1096739064000361e-05,-3.7134250232467321e-04,1.2769400620426223e-05,-5.4497988518690740e-04,1.0803380510959614e-05,-5.1097005332470665e-04,1.1096739064000371e-05,2.4928355636942095e-03,2.1319010435207606e-05,-5.1481959389410264e-04,1.1214039966430945e-05,-2.6549786978246243e-04,1.3650451114271096e-05,-3.7134250232467321e-04,1.2769400620426214e-05,-5.1481959389410253e-04,1.1214039966430955e-05,2.1798998448725338e-03,2.9578241955391002e-05,5.1806588220939716e+02,-1.5279957711296996e+01,1.7883186875310983e+02,-1.4304565869439475e+01,1.7747930325713514e+02,-1.4486363069595159e+01,1.3502131683843018e+02,-1.4755684805885693e+01,1.7883186875310989e+02,-1.4304565869439474e+01,5.1467324244893007e+02,-1.5627898112880100e+01,1.7532808351442836e+02,-1.4658811137358850e+01,1.5040170231536703e+02,-1.4943684875780574e+01,1.7747930325713520e+02,-1.4486363069595162e+01,1.7532808351442836e+02,-1.4658811137358855e+01,5.1101503774368859e+02,-1.5989570575221951e+01,1.7170321275171702e+02,-1.5134645648929284e+01,1.3502131683843015e+02,-1.4755684805885695e+01,1.5040170231536700e+02,-1.4943684875780576e+01,1.7170321275171699e+02,-1.5134645648929288e+01,5.4085246290775012e+02,-1.7865515072841625e+01,8.6183897354387379e-07,8.6502241572892826e-07,1.7370776156441535e-05,1.3704205541426186e-06,2.5374557425683679e-04,2.5379187754646026e-04,2.9172704761659321e-04,2.5405789862897529e-04,5.3745064753270930e-05,5.3754872109739677e-05,6.1789803074809344e-05,5.3811217211905021e-05,-5.9882808393974063e-01,7.8371098184420940e-01,-5.9821683431519601e-01,7.8411447014560953e-01,-3.3884717529760078e-02,7.5658959998369757e-01,-5.9008299569816602e-01,7.8031805063019388e-01
7.8646584813203095e+04,2.3801534069715479e-03,2.0531835369872205e-05,-5.6490902885928849e-04,1.0895693033048599e-05,-5.4466686936590681e-04,1.0845333807433870e-05,-2.6511366788706844e-04,1.3675942048923429e-05,-5.6490902885928816e-04,1.0895693033048595e-05,2.4208306196862443e-03,2.0929562207688823e-05,-5.1065200940364844e-04,1.1136632254565070e-05,-3.7097487021532969e-04,1.2828812442913365e-05,-5.4466686936590692e-04,1.0845333807433853e-05,-5.1065200940364887e-04,1.1136632254565055e-05,2.4933341128007967e-03,2.1083574233440330e-05,-5.1448401565257716e-04,1.1315023958587844e-05,-2.6511366788706822e-04,1.3675942048923428e-05,-3.7097487021532985e-04,1.2828812442913363e-05,-5.1448401565257738e-04,1.1315023958587836e-05,2.1805946802933079e-03,2.9328656002023134e-05,5.1766999447737999e+02,-1.5179151121435751e+01,1.7845166692328377e+02,-1.4237186087520890e+01,1.7709423004912932e+02,-1.4421496003573054e+01,1.3462849841330549e+02,-1.4696318570402486e+01,1.7845166692328371e+02,-1.4237186087520890e+01,5.1426791361993310e+02,-1.5531586047571412e+01,1.7493832620282564e+02,-1.4596158979467777e+01,1.5000389246642354e+02,-1.4887029096305842e+01,1.7709423004912924e+02,-1.4421496003573049e+01,1.7493832620282564e+02,-1.4596158979467782e+01,5.1060003601445811e+02,-1.5898283177933966e+01,1.7130038653192867e+02,-1.5080840083781379e+01,1.3462849841330546e+02,-1.4696318570402493e+01,1.5000389246642362e+02,-1.4887029096305842e+01,1.7130038653192872e+02,-1.5080840083781379e+01,5.4039722297740730e+02,-1.7761528889159660e+01,8.7296588892568851e-07,8.7624516263449110e-07,1.8001354886144200e-05,1.3927813989448723e-06,2.6416321163777581e-04,2.6421138066213016e-04,3.0324547627951735e-04,2.6447836449914962e-04,5.3741829937602759e-05,5.3751629528920056e-05,6.1692794823784160e-05,5.3805945191862791e-05,-4.6042011813901307e-01,8.7204643107139901e-01,-4.5972376985779728e-01,8.7235524758422556e-01,1.0427927053157686e-01,7.4245801700449388e-01,-4.5224004936631945e-01,8.6711506661153526e-01
