omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_0_3,Overhead_Tv_imag_0_3,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_1_3,Overhead_Tv_imag_1_3,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Tv_real_2_3,Overhead_Tv_imag_2_3,Overhead_Tv_real_3_0,Overhead_Tv_imag_3_0,Overhead_Tv_real_3_1,Overhead_Tv_imag_3_1,Overhead_Tv_real_3_2,Overhead_Tv_imag_3_2,Overhead_Tv_real_3_3,Overhead_Tv_imag_3_3,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_0_3,Overhead_Ti_imag_0_3,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_1_3,Overhead_Ti_imag_1_3,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Ti_real_2_3,Overhead_Ti_imag_2_3,Overhead_Ti_real_3_0,Overhead_Ti_imag_3_0,Overhead_Ti_real_3_1,Overhead_Ti_imag_3_1,Overhead_Ti_real_3_2,Overhead_Ti_imag_3_2,Overhead_Ti_real_3_3,Overhead_Ti_imag_3_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
1.2251234940483219e+05,-8.1218848086878570e-01,-1.7426095566257460e-02,-2.9252507070879075e-01,-1.0382359551879765e-02,4.7246229180947513e-01,-3.7481977377235624e-02,-2.7669955963512660e-01,9.3750472945029639e-02,3.2854199519500082e-02,-3.9850098420020047e-02,8.2699896832876607e-01,4.6463268659693149e-02,4.8582937505130080e-01,-3.5542636257716427e-02,-3.0592120303568793e-01,1.1861286597250752e-01,5.6573264953212032e-01,-1.4291150504179201e-02,-4.7317084382106889e-01,2.1566097272821230e-02,5.0042919333918445e-01,-3.3201130399490603e-02,-4.2425334900231737e-01,6.4660599161763088e-02,1.2646500836662625e-01,3.3581362341048616e-02,-4.7552489404252621e-02,-4.0226576079770496e-02,5.3438522548792533e-01,-3.1333076922855599e-02,7.5570884750865153e-01,-2.2742833740059926e-01,-7.9425097162538305e-01,1.6389089744052454e-04,-3.0457065172809650e-01,-2.0608404785439384e-03,4.4301373552158835e-01,-1.8670026278256632e-02,-1.9050093590128528e-01,3.2925900263967078e-02,6.9912438190640455e-02,3.2726953117878654e-02,8.2698917100621472e-01,1.1836852412947713e-02,4.6191771968516809e-01,-2.6801201876272954e-02,-2.7694794259634947e-01,3.7500609663607201e-02,6.1335167296187076e-01,1.3791968343061298e-02,-4.8060575220609636e-01,-5.0481705557920593e-02,4.7295491766380088e-01,-3.5469115199649126e-02,-4.1831186945567855e-01,1.7871510728671208e-01,6.5347179812911937e-02,-3.3693527964501403e-02,-3.2856254935891983e-02,3.6479629044511887e-02,6.0839218493418823e-01,-5.2764868327581149e-02,8.1491537472121811e-01,-2.2057303018696833e-01,5.3712673860534345e-05,5.3722324821728642e-05,6.0656138984217157e-05,5.3755505692163094e-05,9.4112029525542684e-01,-2.8832075420189712e-01,9.4070194475200530e-01,-2.8940967154777641e-01,2.6860432576785553e-01,-5.9689592562298932e-01,9.2965928945388521e-01,-2.9015439190509767e-01
1.2754982537284824e+05,-8.1207555228951112e-01,-1.7386286883764035e-02,-2.9152177822458231e-01,-1.1270699895562564e-02,4.7232090009098143e-01,-3.7491831180153569e-02,-2.7742236713791424e-01,9.5454595074546081e-02,3.4088510315975450e-02,-4.2300522033309571e-02,8.2678298648565873e-01,4.7063205815684045e-02,4.8576553977330128e-01,-3.5554349308392838e-02,-3.0596115160330362e-01,1.1967019938847645e-01,5.6585771335225066e-01,-1.4762090769548458e-02,-4.7391467643354562e-01,2.3366757708764507e-02,5.0045621137693563e-01,-3.3213213471613739e-02,-4.2394415464730484e-01,6.2326887764367206e-02,1.2485901905799228e-01,3.5735248396761586e-02,-4.7432340950325891e-02,-4.1376553600884436e-02,5.3454268749786393e-01,-3.1299149089213260e-02,7.5535094171500661e-01,-2.2764827087174638e-01,-7.9458662700859806e-01,4.8175865860774353e-04,-3.0381499815445856e-01,-8.7483668067242504e-04,4.4269252946380222e-01,-1.8601620693524057e-02,-1.9230533904550071e-01,3.1693689687425836e-02,7.1141880296527349e-02,3.4943744952138797e-02,8.2719373343314251e-01,1.1161773057407384e-02,4.6178024242063143e-01,-2.6748522942403243e-02,-2.7776044916545961e-01,3.6484787872493138e-02,6.1374700748527777e-01,1.3608601717035993e-02,-4.8154537164733613e-01,-5.2251282539216265e-02,4.7302954025854393e-01,-3.5438718703075259e-02,-4.1686697747269669e-01,1.8099754329357759e-01,6.3942502459138878e-02,-3.5801206145284085e-02,-3.2782692315775554e-02,3.7678306298726774e-02,6.0870570148445624e-01,-5.2874129740778708e-02,8.1560410417440776e-01,-2.2050762915452662e-01,5.3710583799736824e-05,5.3720213064395825e-05,6.0564891499625205e-05,5.3751570950179368e-05,8.2982629481037351e-01,-5.2907571415294929e-01,8.2910474173363591e-01,-5.3004905535868618e-01,8.2919686038213744e-02,-6.3951802788250922e-01,8.1810629703162230e-01,-5.2763909764699934e-01
1.3279443281986716e+05,-8.1193932812155822e-01,-1.7347936513913420e-02,-2.9047199400183787e-01,-1.2171266744053402e-02,4.7217910214653913e-01,-3.7500759087666154e-02,-2.7815986123698883e-01,9.7233895266559636e-02,3.5391631657791002e-02,-4.4832972038148108e-02,8.2654021918350484e-01,4.7682846037748000e-02,4.8570140171314635e-01,-3.5565503208630743e-02,-3.0602251555878413e-01,1.2076843364208684e-01,5.6598732694290266e-01,-1.5259464145119972e-02,-4.7471130878464174e-01,2.5223076934432029e-02,5.0048312750612189e-01,-3.3225163707224163e-02,-4.2358959271200880e-01,5.9901322559216985e-02,1.2318441219006852e-01,3.7975105825615404e-02,-4.7283912809565044e-02,-4.2575750417524830e-02,5.3470080956374755e-01,-3.1266655553977701e-02,7.5498035179243117e-01,-2.2787326197632146e-01,-7.9495526224810020e-01,8.4098344882528597e-04,-3.0302201198340045e-01,3.4330730153486408e-04,4.4237012770930284e-01,-1.8535095042822275e-02,-1.9418546075751791e-01,3.0404084602205977e-02,7.2443566887794283e-02,3.7232693399791447e-02,8.2740872310151548e-01,1.0446503981415285e-02,4.6164184852821916e-01,-2.6696957182066869e-02,-2.7863803243364749e-01,3.5452597160033537e-02,6.1417725214199892e-01,1.3408089315519843e-02,-4.8255852240307073e-01,-5.4069234031323549e-02,4.7310376558497830e-01,-3.5408597624832484e-02,-4.1534165968689735e-01,1.8337743047672722e-01,6.2470840564145161e-02,-3.7995171191195422e-02,-3.2682475488359466e-02,3.8930295783362871e-02,6.0902091419961268e-01,-5.2980465330308424e-02,8.1633906189772032e-01,-2.2046956152281019e-01,5.3708586744464079e-05,5.3718192543502216e-05,6.0474183186900474e-05,5.3747742260251661e-05,6.5014321727986690e-01,-7.3861222783377189e-01,6.4914195222981341e-01,-7.3937424141136987e-01,-1.1159826931291254e-01,-6.2515128111921314e-01,6.3914799831252445e-01,-7.3377879048368533e-01
1.3825468860033475e+05,-8.1177787673743484e-01,-1.7310166360763546e-02,-2.8937239389467473e-01,-1.3084932863036879e-02,4.7203693710569883e-01,-3.7508767650587860e-02,-2.7891276374070811e-01,9.9091427725509482e-02,3.6768282414041994e-02,-4.7452209392071031e-02,8.2626835921856745e-01,4.8323010508250733e-02,4.8563698835797536e-01,-3.5576106834738788e-02,-3.0610724079526253e-01,1.2190900948511559e-01,5.6612097724507604e-01,-1.5783170326064605e-02,-4.7556468046731148e-01,2.7138254097064995e-02,5.0050995520322539e-01,-3.3236995553111180e-02,-4.2318564205201481e-01,5.7380061178545438e-02,1.2143702692850544e-01,4.0303813227299562e-02,-4.7104845789686337e-02,-4.3826598693348401e-02,5.3485951856363190e-01,-3.1235569295781362e-02,7.5459610425438739e-01,-2.2810363893892943e-01,-7.9535983793886311e-01,1.2448699216622561e-03,-3.0218882559593901e-01,1.5961609283638226e-03,4.4204661568909231e-01,-1.8470452801318385e-02,-1.9614574306610741e-01,2.9055232425931349e-02,7.3823276237772031e-02,3.9598198639296651e-02,8.2763473920942476e-01,9.6874791036139357e-03,4.6150260291670220e-01,-2.6646496198443594e-02,-2.7958550262629089e-01,3.4405014343260362e-02,6.1464487611717133e-01,1.3186618617379860e-02,-4.8365118491490017e-01,-5.5937767030953857e-02,4.7317763586121792e-01,-3.5378721778347465e-02,-4.1373036964132709e-01,1.8585983992581678e-01,6.0927452718001401e-02,-4.0278685805073010e-02,-3.2553102034564727e-02,4.0238602720410209e-02,6.0933765839684517e-01,-5.3083917865472743e-02,8.1712340598787903e-01,-2.2046275336953422e-01,5.3706680329069404e-05,5.3716260812030893e-05,6.0384020046064523e-05,5.3744016019515520e-05,4.0904384866263599e-01,-8.9477574748680155e-01,4.0781957301310218e-01,-8.9523170854975964e-01,-2.9657941356998524e-01,-5.5019590535918017e-01,3.9984751805251650e-01,-8.8673549970382448e-01
1.4393945976563459e+05,-8.1159025810197827e-01,-1.7270890420764407e-02,-2.8821571705654375e-01,-1.4009086428378788e-02,4.7189442519689334e-01,-3.7515877653178750e-02,-2.7968723443811389e-01,1.0102615812883532e-01,3.8229581142955917e-02,-5.0155813598172366e-02,8.2596501343142248e-01,4.8983102176291787e-02,4.8557230426063785e-01,-3.5586186395230944e-02,-3.0621752241971056e-01,1.2309087180587867e-01,5.6625815949917757e-01,-1.6331013859025661e-02,-4.7648169967885956e-01,2.9110972091308959e-02,5.0053668461085143e-01,-3.3248744459457573e-02,-4.2272401914020208e-01,5.4765045382573013e-02,1.1960838184093874e-01,4.2716420335866950e-02,-4.6893292703639913e-02,-4.5129352996651460e-02,5.3501880018982295e-01,-3.1205814505520884e-02,7.5419786907981157e-01,-2.2833965978112586e-01,-7.9580235844859992e-01,1.6972345420435339e-03,-3.0130815203663885e-01,2.8830360022868290e-03,4.4172204792992942e-01,-1.8407665112057083e-02,-1.9819317938626729e-01,2.7652848276423749e-02,7.5292884183719905e-02,4.2038079108070704e-02,8.2787115547390311e-01,8.8817670887782543e-03,4.6136252413532652e-01,-2.6597082886793466e-02,-2.8060583511855530e-01,3.3346061485026279e-02,6.1515016686616442e-01,1.2938271662636123e-02,-4.8483239070678774e-01,-5.7854250464794837e-02,4.7325113908431277e-01,-3.5348993555475904e-02,-4.1202537266566980e-01,1.8844206708197009e-01,5.9303166607233192e-02,-4.2647583723305522e-02,-3.2392017066452776e-02,4.1603951188569542e-02,6.0965588389459724e-01,-5.3184651231272542e-02,8.1795885703432458e-01,-2.2049314852085694e-01,5.3704859040181863e-05,5.3714412160480341e-05,6.0294411225001631e-05,5.3740389403397260e-05,1.2140521914870221e-01,-9.7617278125248286e-01,1.2005077497557069e-01,-9.7624102958360659e-01,-4.5156937526694063e-01,-4.1734665889829664e-01,1.1506567277100725e-01,-9.6549013799113137e-01
1.4985797796352327e+05,-8.1137457697861159e-01,-1.7228614557672550e-02,-2.8699722706041864e-01,-1.4943326461735865e-02,4.7175160057808513e-01,-3.7522099331996399e-02,-2.8048590922717997e-01,1.0304006578773649e-01,3.9782737703916687e-02,-5.2946475753727192e-02,8.2562749982667949e-01,4.9663465929565498e-02,4.8550737058054283e-01,-3.5595754891696370e-02,-3.0635560194973604e-01,1.2431460101756550e-01,5.6639829900991168e-01,-1.6902133391849011e-02,-4.7746760944875177e-01,3.1143093729804783e-02,5.0056332235331957e-01,-3.3260429676647302e-02,-4.2219881659354475e-01,5.2054213698672858e-02,1.1769248237122096e-01,4.5213267057652468e-02,-4.6646629161464406e-02,-4.6485932966879612e-02,5.3517859783594857e-01,-3.1177352518643633e-02,7.5378475545034662e-01,-2.2858168178837934e-01,-7.9628547266938665e-01,2.2022771275631257e-03,-3.0037545636919788e-01,4.2055589955145231e-03,4.4139650203029401e-01,-1.8346726870694829e-02,-2.0033362747562211e-01,2.6197595335026143e-02,7.6860851188295484e-02,4.4554738961069165e-02,8.2811805351869938e-01,8.0253800916495616e-03,4.6122166417631399e-01,-2.6548696963812971e-02,-2.8170363607956678e-01,3.2278185109280794e-02,6.1569496034451510e-01,1.2657741845404089e-02,-4.8610975354783453e-01,-5.9819118574419447e-02,4.7332430113019425e-01,-3.5319366733518945e-02,-4.1021945725432724e-01,1.9112695999606752e-01,5.7591117092809077e-02,-4.5102734371022093e-02,-3.2196196174426525e-02,4.3028884825640677e-02,6.0997545906234119e-01,-5.3282737739392537e-02,8.1884808282920152e-01,-2.2056608569600245e-01,5.3703132923587214e-05,5.3712656525983795e-05,6.0205376923166653e-05,5.3736872261738616e-05,-1.8948017392310884e-01,-9.6512576077573875e-01,-1.9083722984387042e-01,-9.6475240585023869e-01,-5.5627523730589534e-01,-2.3684481428160192e-01,-1.9206075202449691e-01,-9.5276178592015348e-01
1.5601985442964343e+05,-8.1112872285886217e-01,-1.7181718304993099e-02,-2.8571222089616805e-01,-1.5887096118635369e-02,4.7160849647039510e-01,-3.7527442709757823e-02,-2.8131151442402474e-01,1.0513526598603906e-01,4.1435192155606412e-02,-5.5826877334716862e-02,8.2525286221193406e-01,5.0364330458024548e-02,4.8544220638842489e-01,-3.5604822540089953e-02,-3.0652405581948894e-01,1.2558060942529264e-01,5.6654080762154835e-01,-1.7495615016081600e-02,-4.7852791842463399e-01,3.3236343877479618e-02,5.0058987078676254e-01,-3.3272064385070216e-02,-4.2160365078311246e-01,4.9245622428911506e-02,1.1568303880406253e-01,4.7794554243261761e-02,-4.6361791973442298e-02,-4.7898179661423061e-02,5.3533886178057266e-01,-3.1150153032612649e-02,7.5335579017794563e-01,-2.2883007923381316e-01,-7.9681182534502837e-01,2.7646975628344214e-03,-2.9938611762118217e-01,5.5653408416628178e-03,4.4107005466084220e-01,-1.8287631564999872e-02,-2.0257330217890510e-01,2.4690219146641847e-02,7.8536084184050045e-02,4.7150502286476124e-02,8.2837535393808059e-01,7.1139690961642549e-03,4.6108006923836031e-01,-2.6501323886115986e-02,-2.8288387414351746e-01,3.1204434961277415e-02,6.1628118848794533e-01,1.2339205793813928e-02,-4.8749134327021221e-01,-6.1832431387455963e-02,4.7339713400144751e-01,-3.5289809747130134e-02,-4.0830469816314352e-01,1.9391732995457478e-01,5.5783955137763623e-02,-4.7644886845001989e-02,-3.1962118076772982e-02,4.4515938954769851e-02,6.1029626990684349e-01,-5.3378233016747129e-02,8.1979370433010401e-01,-2.2068748875612981e-01,5.3701437037934169e-05,5.3710928861743563e-05,6.0116861105929182e-05,5.3733399479935685e-05,-4.9247957056373759e-01,-8.5120987257419478e-01,-4.9368450254506413e-01,-8.5038471699374696e-01,-5.9354659169286395e-01,-2.6938210268891302e-02,-4.9071809368577846e-01,-8.3849098244791731e-01
1.6243509559545922e+05,-8.1084967915326667e-01,-1.7128937721167359e-02,-2.8435762827906652e-01,-1.6842106705803515e-02,4.7146512949838792e-01,-3.7531892906014400e-02,-2.8216424409173640e-01,1.0731671843053364e-01,4.3191864077216792e-02,-5.8804190186415431e-02,8.2483776917750717e-01,5.1086451591240617e-02,4.8537681994835113e-01,-3.5613377304332242e-02,-3.0672600074184253e-01,1.2689012291694873e-01,5.6668500533348398e-01,-1.8111373513855000e-02,-4.7966721869872087e-01,3.5394866223044316e-02,5.0061632535988709e-01,-3.3283642785188507e-02,-4.2093345301922103e-01,4.6334337505004458e-02,1.1357516402347922e-01,5.0464763947876523e-02,-4.6034908095954799e-02,-4.9368630432566271e-02,5.3549957419548078e-01,-3.1124245184988089e-02,7.5290944741354382e-01,-2.2908522381244306e-01,-7.9738494583323694e-01,3.3896022099595587e-03,-2.9833734429501951e-01,6.9663283007083618e-03,4.4074273854881041e-01,-1.8230417629661336e-02,-2.0491813307545836e-01,2.3127209975141616e-02,8.0325502384144792e-02,4.9831808532665223e-02,8.2864347793202153e-01,6.1423151424095657e-03,4.6093775261249570e-01,-2.6454995763819503e-02,-2.8415310883908379e-01,3.0127523213698111e-02,6.1691230471717973e-01,1.1976907134466887e-02,-4.8898465591671580e-01,-6.3896571883514192e-02,4.7346962169787266e-01,-3.5260339199436816e-02,-4.0627305589345031e-01,1.9682015025040139e-01,5.3875538034249534e-02,-5.0278918613410772e-02,-3.1685614143489908e-02,4.6068575600837894e-02,6.1061828534043350e-01,-5.3471073293392783e-02,8.2079925760120753e-01,-2.2086319635703697e-01,5.3699867517542938e-05,5.3709325264924543e-05,6.0028964992437664e-05,5.3730065619825121e-05,-7.5075719682772302e-01,-6.3497003611184077e-01,-7.5164313953398032e-01,-6.3374117153622145e-01,-5.5283664450337044e-01,1.8691302472995291e-01,-7.4455554992405171e-01,-6.2348592092510158e-01
1.6911411933796073e+05,-8.1053426672401852e-01,-1.7068493235874088e-02,-2.8292923552570742e-01,-1.7809548970716044e-02,4.7132151586360999e-01,-3.7535444290158114e-02,-2.8304588462194241e-01,1.0958912257663643e-01,4.5059941539941792e-02,-6.1884687339369776e-02,8.2437844323597409e-01,5.1830167711709146e-02,4.8531121631079599e-01,-3.5621411443977034e-02,-3.0696515613890629e-01,1.2824366674900714e-01,5.6683033247798964e-01,-1.8748798866176197e-02,-4.8089141662269630e-01,3.7622014544375165e-02,5.0064267495711778e-01,-3.3295157688462071e-02,-4.2018119941103271e-01,4.3316388999828676e-02,1.1136205254896737e-01,5.3226930422377153e-02,-4.5661579280404568e-02,-5.0899246664022499e-02,5.3566072649002383e-01,-3.1099647234432516e-02,7.5244424560101053e-01,-2.2934758257784021e-01,-7.9800829562148812e-01,4.0828774539584702e-03,-2.9722499481881187e-01,8.4122048576783619e-03,4.4041459054089449e-01,-1.8175102354144199e-02,-2.0737566431009014e-01,2.1506564455581328e-02,8.2238473684643085e-02,5.2604210864845541e-02,8.2892236449733880e-01,5.1047862404950406e-03,4.6079472181333136e-01,-2.6409733967988812e-02,-2.8551817724437506e-01,2.9051674162739613e-02,6.1759162927861777e-01,1.1563788670018759e-02,-4.9059878765867448e-01,-6.6012777097718661e-02,4.7354173053178722e-01,-3.5230972614107903e-02,-4.0411451008042643e-01,1.9984092503389572e-01,5.1857574055265247e-02,-5.3008375944876431e-02,-3.1361775434194154e-02,4.7689779487074292e-02,6.1094149231466677e-01,-5.3561219798365874e-02,8.2186810992689985e-01,-2.2110032170618368e-01,5.3698383898581510e-05,5.3707805200758289e-05,5.9941652195567132e-05,5.3726829253440946e-05,-9.2566219389865478e-01,-3.3121909226593033e-01,-9.2607322221356436e-01,-3.2970271025226983e-01,-4.3361798582983196e-01,3.7437030221859435e-01,-9.1554587415096644e-01,-3.2263964723307537e-01
1.7606777189752526e+05,-8.1017862983442357e-01,-1.6998492308352847e-02,-2.8142305073335394e-01,-1.8791840446997735e-02,4.7117765923245908e-01,-3.7538079535119652e-02,-2.8395763454229900e-01,1.1195882750813869e-01,4.7046499866888386e-02,-6.5077001552741306e-02,8.2387061955799401e-01,5.2595885889977018e-02,4.8524539098686204e-01,-3.5628905555349644e-02,-3.0724593139233725e-01,1.2964177190100690e-01,5.6697619191577431e-01,-1.9407401294163518e-02,-4.8220665655393968e-01,3.9922208931620878e-02,5.0066890076819670e-01,-3.3306590541185552e-02,-4.1933948173360336e-01,4.0186560421486356e-02,1.0903657187901974e-01,5.6085883309477461e-02,-4.5236656806653786e-02,-5.2492006583574204e-02,5.3582233744456165e-01,-3.1076408503962809e-02,7.5195837540785804e-01,-2.2961766574944875e-01,-7.9868595517904406e-01,4.8511295573975891e-03,-2.9604516885736393e-01,9.9080717191627719e-03,4.4008561743893831e-01,-1.8121721875459039e-02,-2.0995430996670805e-01,1.9824523774983199e-02,8.4284740565451197e-02,5.5475409937866829e-02,8.2921199274886115e-01,3.9949571475641765e-03,4.6065095822870472e-01,-2.6365582917795956e-02,-2.8698703338561582e-01,2.7981916326420574e-02,6.1832338255586583e-01,1.1091946044567988e-02,-4.9234348573692122e-01,-6.8183080796693232e-02,4.7361340055619017e-01,-3.5201754714924871e-02,-4.0181775366191347e-01,2.0298682853642894e-01,4.9721165806172751e-02,-5.5838579944492921e-02,-3.0984892252416206e-02,4.9382758154813709e-02,6.1126594416782742e-01,-5.3648573890816204e-02,8.2300410080691144e-01,-2.2140674139297048e-01,5.3697004813170361e-05,5.3706387249525643e-05,5.9854942946725950e-05,5.3723707504118510e-05,-9.8257332887008553e-01,2.9027794765067477e-02,-9.8239437139162034e-01,3.0646866161182704e-02,-2.4802405758296167e-01,5.0434221390247569e-01,-9.6976066096008362e-01,3.3213235232812305e-02
1.8330734549140959e+05,-8.0979079186183756e-01,-1.6909989689030097e-02,-2.7981238589534563e-01,-1.9755781403180017e-02,4.7103374938686554e-01,-3.7540049862876408e-02,-2.8493236854365095e-01,1.1439109212752357e-01,4.9191067836922772e-02,-6.8326841363254120e-02,8.2331354019615555e-01,5.3377427667806676e-02,4.8517947894442726e-01,-3.5636139715101163e-02,-3.0756230805319457e-01,1.3107439408028082e-01,5.6711874076978974e-01,-2.0074831457414066e-02,-4.8363031564756054e-01,4.2267648823400811e-02,5.0069511422739632e-01,-3.3318256867799836e-02,-4.1838656390342827e-01,3.6982231640835694e-02,1.0657706176613452e-01,5.8985355587817104e-02,-4.4766185527877402e-02,-5.4143834633424967e-02,5.3598400200567053e-01,-3.1053764576223511e-02,7.5145588691755671e-01,-2.2989606561303194e-01,-7.9940906813734081e-01,5.7021880134043232e-03,-2.9476773574204812e-01,1.1424889796164097e-02,4.3975630068255828e-01,-1.8069864859828581e-02,-2.1266490751740946e-01,1.8138189224002281e-02,8.6503342976082725e-02,5.8393579307226121e-02,8.2950534685291566e-01,2.8122287465142254e-03,4.6050687405212221e-01,-2.6321953124229039e-02,-2.8854472519132124e-01,2.6928097727918168e-02,6.1908687828282405e-01,1.0545689026636988e-02,-4.9423836585312730e-01,-7.0374745743274625e-02,4.7368507658294573e-01,-3.5171884874897238e-02,-3.9937235562229745e-01,2.0621127768390141e-01,4.7442174862281597e-02,-5.8715198469272332e-02,-3.0557197091703462e-02,5.1142666191552694e-02,6.1159057779549553e-01,-5.3734687815866503e-02,8.2419551632384458e-01,-2.2179682586952201e-01,5.3695542262844904e-05,5.3704882634189789e-05,5.9768723806892597e-05,5.3720529695517714e-05,-8.9824764840081261e-01,3.9898995669584192e-01,-8.9743772059173432e-01,4.0047132076649555e-01,-2.1777153906327135e-02,5.5064030035402367e-01,-8.8460629616783681e-01,3.9779183742403068e-01
1.9084459665147401e+05,-8.0935735661955976e-01,-1.6806364966689746e-02,-2.7811109070513651e-01,-2.0730408344160844e-02,4.7088966157313539e-01,-3.7541129325023612e-02,-2.8594645265841101e-01,1.1692436530650184e-01,5.1475723206923611e-02,-7.1691821302322975e-02,8.2269942204477409e-01,5.4180479743450916e-02,4.8511338121326908e-01,-3.5642863091033122e-02,-3.0792649772644592e-01,1.3255046454921784e-01,5.6725925413938627e-01,-2.0759777528247425e-02,-4.8516006212321100e-01,4.4688023822827938e-02,5.0072120609686666e-01,-3.3329881761393128e-02,-4.1732622798781061e-01,3.3664778112704241e-02,1.0398791680723271e-01,6.1977668957312798e-02,-4.4235410064348640e-02,-5.5861714281780078e-02,5.3614603161521279e-01,-3.1032393413552892e-02,7.5093016620616759e-01,-2.3018330301114454e-01,-8.0019060459626901e-01,6.6434327861596941e-03,-2.9340881861179391e-01,1.2993734146726624e-02,4.3942631181200237e-01,-1.8019920993311705e-02,-2.1551451570398053e-01,1.6397023575384091e-02,8.8882363727243813e-02,6.1411908033173195e-02,8.2980705417344891e-01,1.5440068812757751e-03,4.6036214844473422e-01,-2.6279383641051736e-02,-2.9021701488999280e-01,2.5891941010756175e-02,6.1990428179565848e-01,9.9216225933916012e-03,-4.9628638624579491e-01,-7.2615892452512001e-02,4.7375633756211721e-01,-3.5142060845265041e-02,-3.9676445677757227e-01,2.0956375400019328e-01,4.5022912850407687e-02,-6.1689344245257023e-02,-3.0065608887854711e-02,5.2980075686935177e-02,6.1191623543589335e-01,-5.3818178543968920e-02,8.2545707798054579e-01,-2.2227471115427944e-01,5.3694229957728367e-05,5.3703525625815494e-05,5.9683175215533201e-05,5.3717512528060913e-05,-6.6867069907562704e-01,7.2018983429143790e-01,-6.6729313638481635e-01,7.2126806917277353e-01,2.0761488429781561e-01,4.9849180613304062e-01,-6.5651442115620118e-01,7.1342837156608518e-01
