omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3
3.2785353323127407e+02,1.6164142135284448e-04,5.0178120505258868e-05,5.0233375376015168e-05,5.0330008565746122e-05,5.0178120505258868e-05,1.6175154000477878e-04,5.0288431332862531e-05,5.0385381598294189e-05,5.0233375376015168e-05,5.0288431332862531e-05,1.6186204442914521e-04,5.0440851555135730e-05,5.0330008565746122e-05,5.0385381598294189e-05,5.0440851555135730e-05,4.2008397658349113e-04,2.3777002767435584e-06,1.2028891396404226e-06,1.2042646897318703e-06,1.0729355430301184e-06,1.2028891396404226e-06,2.3773505877053729e-06,1.2025394259493853e-06,1.1304493997550242e-06,1.2042646897318703e-06,1.2025394259493853e-06,2.3770008532209692e-06,1.2080008303505541e-06,1.0729355430301184e-06,1.1304493997550242e-06,1.2080008303505541e-06,2.4970151998032038e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070808e-12,-1.7223513206681100e-12,-7.5558393812329346e-13,-1.7943497857070814e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681098e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618720e-12,-7.5558393812329306e-13,-1.1056503671624993e-12,-1.5864060426618722e-12,7.5195091259384966e-12,1.6030237928144493e-07,1.6059955632330858e-07,1.5451033568056071e-07,3.6170873198833755e-07,1.1322477542388042e-06,1.1324819116661420e-06,1.5480358365167331e-06,1.1950002947090290e-06
3.4133425009536967e+02,1.6374062226635677e-04,5.2213939518367791e-05,5.2272592303688447e-05,5.2375166637386797e-05,5.2213939518367791e-05,1.6385750429266213e-04,5.2331029659905138e-05,5.2433947409257604e-05,5.2272592303688447e-05,5.2331029659905138e-05,1.6397480412086909e-04,5.2492833163704828e-05,5.2375166637386797e-05,5.2433947409257604e-05,5.2492833163704828e-05,4.2216218632388028e-04,2.3737430009287508e-06,1.1989432422073168e-06,1.2003152382429438e-06,1.0689798724723707e-06,1.1989432422073168e-06,2.3733862067106002e-06,1.1985864218345856e-06,1.1264901743973026e-06,1.2003152382429438e-06,1.1985864218345856e-06,2.3730293642730116e-06,1.2040380495781501e-06,1.0689798724723707e-06,1.1264901743973026e-06,1.2040380495781501e-06,2.4930448379091294e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070824e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070816e-12,8.2409126348922640e-12,-1.6039879463136334e-12,-1.1056503671624999e-12,-1.7223513206681117e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329377e-13,-1.1056503671624995e-12,-1.5864060426618726e-12,7.5195091259384934e-12,1.6052127593461939e-07,1.6081764641029976e-07,1.5843505140940035e-07,3.6272151261110657e-07,1.1779079624036875e-06,1.1781516155226963e-06,1.6102902699030121e-06,1.2386873806653078e-06
3.5536926852632291e+02,1.6592717369210097e-04,5.4331784127813230e-05,5.4394042817198891e-05,5.4502921846604403e-05,5.4331784127813230e-05,1.6605123238690623e-04,5.4456068195161976e-05,5.4565319162098507e-05,5.4394042817198891e-05,5.4456068195161976e-05,1.6617574356447398e-04,5.4627830186683691e-05,5.4502921846604403e-05,5.4565319162098507e-05,5.4627830186683691e-05,4.2432547562557812e-04,2.3697862315308994e-06,1.1949990150516077e-06,1.1963673849789240e-06,1.0650256740795566e-06,1.1949990150516077e-06,2.3694221882051443e-06,1.1946349439788075e-06,1.1225323491067602e-06,1.1963673849789240e-06,1.1946349439788075e-06,2.3690580937187632e-06,1.2000765967378089e-06,1.0650256740795566e-06,1.1225323491067602e-06,1.2000765967378089e-06,2.4890755638205911e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681109e-12,-7.5558393812329367e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136334e-12,-1.1056503671624987e-12,-1.7223513206681113e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618732e-12,-7.5558393812329397e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.6073956731068304e-07,1.6103500189516130e-07,1.6247685382409697e-07,3.6368774124762771e-07,1.2254769803556025e-06,1.2257306055831249e-06,1.6750049999168832e-06,1.2842861301654831e-06
3.6998138035561561e+02,1.6820478443770428e-04,5.6534924186687287e-05,5.6601009414197919e-05,5.6716578783681190e-05,5.6534924186687287e-05,1.6833645816293651e-04,5.6666841968054633e-05,5.6782814159041338e-05,5.6601009414197919e-05,5.6666841968054633e-05,1.6846862192192584e-04,5.6849172693493712e-05,5.6716578783681190e-05,5.6782814159041338e-05,5.6849172693493712e-05,4.2657733899413754e-04,2.3658300987874378e-06,1.1910566879113279e-06,1.1924213583457586e-06,1.0610731739283821e-06,1.1910566879113279e-06,2.3654586597728736e-06,1.1906852194611056e-06,1.1185761486252993e-06,1.1924213583457586e-06,1.1906852194611056e-06,2.3650871664784765e-06,1.1961166952343763e-06,1.0610731739283821e-06,1.1185761486252993e-06,1.1961166952343763e-06,2.4851075890720347e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681109e-12,-7.5558393812329367e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136330e-12,-1.1056503671624997e-12,-1.7223513206681102e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618726e-12,-7.5558393812329367e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.6095953659256632e-07,1.6125391078062891e-07,1.6664216607828957e-07,3.6461027816492556e-07,1.2750305452236152e-06,1.2752946472083460e-06,1.7422745620178089e-06,1.3318785385864703e-06
3.8519431457170947e+02,1.7057732703353162e-04,5.8826757933551454e-05,5.8896903756142338e-05,5.9019572561971439e-05,5.8826757933551454e-05,1.7071708075786326e-04,5.8966775941103733e-05,5.9089881009137594e-05,5.8896903756142338e-05,5.8966775941103733e-05,1.7085736517335974e-04,5.9160322848580860e-05,5.9019572561971439e-05,5.9089881009137594e-05,5.9160322848580860e-05,4.2892141635832989e-04,2.3618741083846375e-06,1.1871158735346312e-06,1.1884767693663886e-06,1.0571219800246706e-06,1.1871158735346312e-06,2.3614951236608851e-06,1.1867368575847077e-06,1.1146211792306297e-06,1.1884767693663886e-06,1.1867368575847077e-06,2.3611160813493909e-06,1.1921579496150609e-06,1.0571219800246706e-06,1.1146211792306297e-06,1.1921579496150609e-06,2.4811405048511862e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070818e-12,8.2409126348922624e-12,-1.6039879463136334e-12,-1.1056503671624997e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329377e-13,-1.1056503671624997e-12,-1.5864060426618722e-12,7.5195091259384950e-12,1.6118006322500028e-07,1.6147324968415670e-07,1.7093912414490719e-07,3.6548963777082527e-07,1.3266524500759149e-06,1.3269275455525524e-06,1.8121987725275304e-06,1.3815497884419644e-06
4.0103277585416777e+02,1.7304884564565265e-04,6.1210816488735880e-05,6.1285271179127649e-05,6.1415473353769532e-05,6.1210816488735880e-05,1.7319717250999976e-04,6.1359429534010512e-05,6.1490104179440379e-05,6.1285271179127649e-05,6.1359429534010512e-05,1.7334607408564219e-04,6.1564879478530986e-05,6.1415473353769532e-05,6.1490104179440379e-05,6.1564879478530986e-05,4.3136149852115795e-04,2.3579185459021474e-06,1.1831769729646533e-06,1.1845340177923647e-06,1.0531724898618255e-06,1.1831769729646533e-06,2.3575318628775418e-06,1.1827902568153987e-06,1.1106678371215106e-06,1.1845340177923647e-06,1.1827902568153987e-06,2.3571451187573070e-06,1.1882007547814534e-06,1.0531724898618255e-06,1.1106678371215106e-06,1.1882007547814534e-06,2.4771746926070709e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070814e-12,8.2409126348922640e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136330e-12,8.4915504219861985e-12,-1.5864060426618728e-12,-7.5558393812329357e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384966e-12,1.6140461349238037e-07,1.6169649074058274e-07,1.7537463371065753e-07,3.6632912319732355e-07,1.3804239643991967e-06,1.3807106050134509e-06,1.8848800282406879e-06,1.4333876780802779e-06
4.1752248469222599e+02,1.7562356138166874e-04,6.3690769288001961e-05,6.3769796197980666e-05,6.3907992017578282e-05,6.3690769288001961e-05,1.7578098440506211e-04,6.3848502197929945e-05,6.3987209692853883e-05,6.3769796197980666e-05,6.3848502197929945e-05,1.7593902979942791e-04,6.4066583840623301e-05,6.3907992017578282e-05,6.3987209692853883e-05,6.4066583840623301e-05,4.3390153416008399e-04,2.3539631971120206e-06,1.1792398969893861e-06,1.1805930128024005e-06,1.0492246098045837e-06,1.1792398969893861e-06,2.3535686599889463e-06,1.1788453247287816e-06,1.1067160270501540e-06,1.1805930128024005e-06,1.1788453247287816e-06,2.3531740580504136e-06,1.1842450138705673e-06,1.0492246098045837e-06,1.1067160270501540e-06,1.1842450138705673e-06,2.4732100405257418e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070814e-12,-1.7223513206681098e-12,-7.5558393812329326e-13,-1.7943497857070822e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681107e-12,-1.6039879463136332e-12,8.4915504219861953e-12,-1.5864060426618722e-12,-7.5558393812329346e-13,-1.1056503671624997e-12,-1.5864060426618718e-12,7.5195091259384934e-12,1.6163369737638514e-07,1.6192414456329367e-07,1.7995692078275392e-07,3.6713036159833647e-07,1.4364332906482745e-06,1.4367320495179205e-06,1.9604261124606798e-06,1.4874829800608081e-06
4.3469021915296497e+02,1.7830588281317222e-04,6.6270429079155304e-05,6.6354307544898262e-05,6.6500985209906729e-05,6.6270429079155304e-05,1.7847295668024215e-04,6.6437838494890085e-05,6.6585070282706833e-05,6.6354307544898262e-05,6.6437838494890085e-05,1.7864070451726089e-04,6.6669324820794226e-05,6.6500985209906729e-05,6.6585070282706833e-05,6.6669324820794226e-05,4.3654563625968539e-04,2.3500080210931314e-06,1.1753047392109058e-06,1.1766538464704626e-06,1.0452784292550964e-06,1.1753047392109058e-06,2.3496054710310865e-06,1.1749021518772395e-06,1.1027658368871649e-06,1.1766538464704626e-06,1.1749021518772395e-06,2.3492028522091528e-06,1.1802908132186224e-06,1.0452784292550964e-06,1.1027658368871649e-06,1.1802908132186224e-06,2.4692466191284562e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681109e-12,-7.5558393812329336e-13,-1.7943497857070812e-12,8.2409126348922624e-12,-1.6039879463136330e-12,-1.1056503671624997e-12,-1.7223513206681105e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329367e-13,-1.1056503671624997e-12,-1.5864060426618726e-12,7.5195091259384966e-12,1.6186915062623940e-07,1.6215804941688289e-07,1.8469416801406657e-07,3.6789563946634454e-07,1.4947708772389509e-06,1.4950823558444234e-06,2.0389488455737218e-06,1.5439297816965623e-06
4.5256385836690953e+02,1.8110041400517526e-04,6.8953757715913073e-05,6.9042784020649950e-05,6.9198461336579111e-05,6.8953757715913073e-05,1.8127772696685304e-04,6.9131434005586216e-05,6.9287711401843822e-05,6.9042784020649950e-05,6.9131434005586216e-05,1.8145576976087954e-04,6.9377145000878353e-05,6.9198461336579111e-05,6.9287711401843822e-05,6.9377145000878353e-05,4.3929808956032489e-04,2.3460528590299067e-06,1.1713714857554567e-06,1.1727165032942483e-06,1.0413339298636283e-06,1.1713714857554567e-06,2.3456421339454149e-06,1.1709607211368357e-06,1.0988172466506188e-06,1.1727165032942483e-06,1.1709607211368357e-06,2.3452313359185982e-06,1.1763381312085018e-06,1.0413339298636283e-06,1.0988172466506188e-06,1.1763381312085018e-06,2.4652843897106542e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681107e-12,-7.5558393812329367e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624993e-12,-1.7223513206681111e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329387e-13,-1.1056503671624995e-12,-1.5864060426618726e-12,7.5195091259384934e-12,1.6211196715988610e-07,1.6239920010073263e-07,1.8959511407448449e-07,3.6862683220456675e-07,1.5555317926006752e-06,1.5558566175444508e-06,2.1205650300348186e-06,1.6028253538212926e-06
4.7117242780167385e+02,1.8401196303023304e-04,7.1744870858024483e-05,7.1839359246037785e-05,7.2004585393695768e-05,7.1744870858024483e-05,1.8420013890495956e-04,7.1933440131070564e-05,7.2099316115595874e-05,7.1839359246037785e-05,7.1933440131070564e-05,1.8438910508850617e-04,7.2194245604137295e-05,7.2004585393695768e-05,7.2099316115595874e-05,7.2194245604137295e-05,4.4216335684886749e-04,2.3420975986735233e-06,1.1674401801349994e-06,1.1687810251617128e-06,1.0373911506787983e-06,1.1674401801349994e-06,2.3416785332500483e-06,1.1670210727788407e-06,1.0948702937612721e-06,1.1687810251617128e-06,1.1670210727788407e-06,2.3412593904496121e-06,1.1723870036299223e-06,1.0373911506787983e-06,1.0948702937612721e-06,1.1723870036299223e-06,2.4613233698068383e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070820e-12,-1.7223513206681107e-12,-7.5558393812329367e-13,-1.7943497857070812e-12,8.2409126348922640e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681102e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329357e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.6236363007729058e-07,1.6264908109617121e-07,1.9466868237506743e-07,3.6932606193252069e-07,1.6188145334803731e-06,1.6191533595085626e-06,2.2053961224342626e-06,1.6642705450026331e-06
4.9054614639717357e+02,1.8704555051732608e-04,7.4648046144278781e-05,7.4748329906416364e-05,7.4923687336915168e-05,7.4648046144278781e-05,1.8724525083286422e-04,7.4848172407546639e-05,7.5024233543319007e-05,7.4748329906416364e-05,7.4848172407546639e-05,1.8744580692733632e-04,7.5124995009665069e-05,7.4923687336915168e-05,7.5024233543319007e-05,7.5124995009665069e-05,4.4514608923117995e-04,2.3381421297713518e-06,1.1635108810193049e-06,1.1648474690990630e-06,1.0334501458533953e-06,1.1635108810193049e-06,2.3377145554210415e-06,1.1630832621936385e-06,1.0909250307242616e-06,1.1648474690990630e-06,1.1630832621936385e-06,2.3372868989919151e-06,1.1684374813369963e-06,1.0334501458533953e-06,1.0909250307242616e-06,1.1684374813369963e-06,2.4573635906769998e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070814e-12,-1.7223513206681111e-12,-7.5558393812329336e-13,-1.7943497857070812e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681102e-12,-1.6039879463136332e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329346e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.6262573046847163e-07,1.6290928464188256e-07,1.9992411078776014e-07,3.6999551856620050e-07,1.6847215322030407e-06,1.6850750433556852e-06,2.2935684343715552e-06,1.7283698651749408e-06
5.1071647563894692e+02,1.9020642193747560e-04,7.7667726301634842e-05,7.7774158910955268e-05,7.7960265328131759e-05,7.7667726301634842e-05,1.9041834817097551e-04,7.7880113714735226e-05,7.8066982155827459e-05,7.7774158910955268e-05,7.7880113714735226e-05,1.9063120105765709e-04,7.8173932101087122e-05,7.7960265328131759e-05,7.8066982155827459e-05,7.8173932101087122e-05,4.4825113097109133e-04,2.3341863646102594e-06,1.1595836809280260e-06,1.1609159259714945e-06,1.0295110033603033e-06,1.1595836809280260e-06,2.3337501094530934e-06,1.1591473786001702e-06,1.0869815438536889e-06,1.1609159259714945e-06,1.1591473786001702e-06,2.3333137672321305e-06,1.1644896489814786e-06,1.0295110033603033e-06,1.0869815438536889e-06,1.1644896489814786e-06,2.4534051159930298e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681100e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136332e-12,8.4915504219861953e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384966e-12,1.6289998347403151e-07,1.6318152628892253e-07,2.0537105020608943e-07,3.7063742951284031e-07,1.7533595191131643e-06,1.7537284297192732e-06,2.3852131344691974e-06,1.7952317265948383e-06
5.3171617064928171e+02,1.9350007850812458e-04,8.0808543578852329e-05,8.0921499978363188e-05,8.1119010586730515e-05,8.0808543578852329e-05,1.9372497462638783e-04,8.1033939011654384e-05,8.1232274779966329e-05,8.0921499978363188e-05,8.1033939011654384e-05,1.9395087412157606e-04,8.1345791425455242e-05,8.1119010586730515e-05,8.1232274779966329e-05,8.1345791425455242e-05,4.5148354789910366e-04,2.3302300589988341e-06,1.1556585290713994e-06,1.1569863432012586e-06,1.0255736674959702e-06,1.1556585290713994e-06,2.3297849475965961e-06,1.1552133676414096e-06,1.0830397756534175e-06,1.1569863432012586e-06,1.1552133676414096e-06,2.3293397438455698e-06,1.1605434472708556e-06,1.0255736674959702e-06,1.0830397756534175e-06,1.1605434472708556e-06,2.4494478636771604e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070816e-12,-1.7223513206681109e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922624e-12,-1.6039879463136334e-12,-1.1056503671624993e-12,-1.7223513206681107e-12,-1.6039879463136330e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329367e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384950e-12,1.6318763871656505e-07,1.6346705807873017e-07,2.1101905558169406e-07,3.7125406117991198e-07,1.8248394429786782e-06,1.8252244982038070e-06,2.4804685692142447e-06,1.8649687495040775e-06
