omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2
9.4011258904507542e+01,9.2353642041395704e-05,1.4524683806718706e-05,1.4493135978122127e-05,1.4468617458167437e-05,1.4524683806718706e-05,9.2353642041395704e-05,1.4493135978122127e-05,1.4468617458167437e-05,1.4493135978122127e-05,1.4493135978122127e-05,9.2290509318817155e-05,1.4437214451848666e-05,1.4468617458167437e-05,1.4468617458167437e-05,1.4437214451848666e-05,2.6927688181824397e-03,2.4657230592719508e-06,1.1477730803332759e-06,1.1688827204667430e-06,1.0776936067121061e-06,1.1477730803332759e-06,2.4657230592719508e-06,1.1688827204667430e-06,1.0776936067121061e-06,1.1688827204667430e-06,1.1688827204667430e-06,2.4664144711239339e-06,1.2565326090261462e-06,1.0776936067121061e-06,1.0776936067121061e-06,1.2565326090261462e-06,2.6411986838648645e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433605e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276643e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270480e-13,-7.4421868045270541e-13,-1.7472744699475673e-12,6.7230549785248781e-12,9.6509964469452047e-08,9.9019675329217257e-08,6.9114224292672235e-08,3.3508067259228436e-07,3.3753920073748157e-07,4.7160944686475269e-07
9.7876823965948702e+01,9.2953698629317323e-05,1.5116837804795052e-05,1.5083344901510624e-05,1.5057315096810701e-05,1.5116837804795052e-05,9.2953698629317323e-05,1.5083344901510624e-05,1.5057315096810701e-05,1.5083344901510624e-05,1.5083344901510624e-05,9.2886672655838044e-05,1.5023979057749317e-05,1.5057315096810701e-05,1.5057315096810701e-05,1.5023979057749317e-05,2.6933543135653081e-03,2.4617442223069239e-06,1.1437967619230641e-06,1.1649134315554431e-06,1.0737297847224408e-06,1.1437967619230641e-06,2.4617442223069239e-06,1.1649134315554431e-06,1.0737297847224408e-06,1.1649134315554431e-06,1.1649134315554431e-06,2.4624496934415833e-06,1.2525758133672958e-06,1.0737297847224408e-06,1.0737297847224408e-06,1.2525758133672958e-06,2.6372473496938869e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825066e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276645e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270500e-13,-7.4421868045270480e-13,-1.7472744699475671e-12,6.7230549785248781e-12,9.6808266832793226e-08,9.9341537559156550e-08,7.0632183626124963e-08,3.4781896380568498e-07,3.5033504475430446e-07,4.9009270059245748e-07
1.0190133374761122e+02,9.3578452040311735e-05,1.5733026801318794e-05,1.5697469343195685e-05,1.5669835453162948e-05,1.5733026801318794e-05,9.3578452040311735e-05,1.5697469343195685e-05,1.5669835453162948e-05,1.5697469343195685e-05,1.5697469343195685e-05,9.3507293596315361e-05,1.5634447899926705e-05,1.5669835453162948e-05,1.5669835453162948e-05,1.5634447899926705e-05,2.6939634406871618e-03,2.4577661807559779e-06,1.1398214497762928e-06,1.1609452916761765e-06,1.0697672227787255e-06,1.1398214497762928e-06,2.4577661807559779e-06,1.1609452916761765e-06,1.0697672227787255e-06,1.1609452916761765e-06,1.1609452916761765e-06,2.4584859967284067e-06,1.2486204203302945e-06,1.0697672227787255e-06,1.0697672227787255e-06,1.2486204203302945e-06,2.6332975287792070e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276643e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475667e-12,6.7230549785248765e-12,9.7090310164575965e-08,9.9646837245754602e-08,7.2226248589032456e-08,3.6110834944606510e-07,3.6368499411451313e-07,5.0930467378103494e-07
1.0609132375560732e+02,9.4228926428707437e-05,1.6374219683635601e-05,1.6336470890684770e-05,1.6307134447671246e-05,1.6374219683635601e-05,9.4228926428707437e-05,1.6336470890684770e-05,1.6307134447671246e-05,1.6336470890684770e-05,1.6336470890684770e-05,9.4153381673241912e-05,1.6269569681549519e-05,1.6307134447671246e-05,1.6307134447671246e-05,1.6269569681549519e-05,2.6945971442860891e-03,2.4537890442267136e-06,1.1358472711051846e-06,1.1569784308059264e-06,1.0658060530066095e-06,1.1358472711051846e-06,2.4537890442267136e-06,1.1569784308059264e-06,1.0658060530066095e-06,1.1569784308059264e-06,1.1569784308059264e-06,2.4545234961226487e-06,1.2446665647939407e-06,1.0658060530066095e-06,1.0658060530066095e-06,1.2446665647939407e-06,2.6293493581212185e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433609e-12,-1.2976004784276651e-12,-7.4421868045270490e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276649e-12,-1.2976004784276641e-12,7.8824389596617930e-12,-1.7472744699475675e-12,-7.4421868045270520e-13,-7.4421868045270470e-13,-1.7472744699475687e-12,6.7230549785248781e-12,9.7356929457727258e-08,9.9936466309343670e-08,7.3900811150486319e-08,3.7497152985115547e-07,3.7761191315624561e-07,5.2927305314077141e-07
1.1045359822369301e+02,9.4906189532847251e-05,1.7041424257088023e-05,1.7001349600788577e-05,1.6970206121978479e-05,1.7041424257088023e-05,9.4906189532847251e-05,1.7001349600788577e-05,1.6970206121978479e-05,1.7001349600788577e-05,1.7001349600788577e-05,9.4825989104416265e-05,1.6930330785139892e-05,1.6970206121978479e-05,1.6970206121978479e-05,1.6930330785139892e-05,2.6952564065759886e-03,2.4498127781504087e-06,1.1318742104207257e-06,1.1530128364311393e-06,1.0618462652049806e-06,1.1318742104207257e-06,2.4498127781504087e-06,1.1530128364311393e-06,1.0618462652049806e-06,1.1530128364311393e-06,1.1530128364311393e-06,2.4505621630077092e-06,1.2407142395202672e-06,1.0618462652049806e-06,1.0618462652049806e-06,1.2407142395202672e-06,2.6254028327653176e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433613e-12,-1.2976004784276633e-12,-7.4421868045270480e-13,-1.1978281413433607e-12,7.6417282362825066e-12,-1.2976004784276639e-12,-7.4421868045270531e-13,-1.2976004784276641e-12,-1.2976004784276651e-12,7.8824389596617671e-12,-1.7472744699475651e-12,-7.4421868045270510e-13,-7.4421868045270561e-13,-1.7472744699475639e-12,6.7230549785248732e-12,9.7608929705388397e-08,1.0021129461994580e-07,7.5660470834218942e-08,3.8943209492453825e-07,3.9213955786687819e-07,5.5002667787170260e-07
1.1499524116283990e+02,9.5611353813598621e-05,1.7735688169231752e-05,1.7693144909093434e-05,1.7660083536967637e-05,1.7735688169231752e-05,9.5611353813598621e-05,1.7693144909093434e-05,1.7660083536967637e-05,1.7693144909093434e-05,1.7693144909093434e-05,9.5526211901379615e-05,1.7617756156187074e-05,1.7660083536967637e-05,1.7660083536967637e-05,1.7617756156187074e-05,2.6959422481263201e-03,2.4458372686655024e-06,1.1279021745074620e-06,1.1490484184712265e-06,1.0578877717295639e-06,1.1279021745074620e-06,2.4458372686655024e-06,1.1490484184712265e-06,1.0578877717295639e-06,1.1490484184712265e-06,1.1490484184712265e-06,2.4466018897930295e-06,1.2367633599868244e-06,1.0578877717295639e-06,1.0578877717295639e-06,1.2367633599868244e-06,2.6214578705942047e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433599e-12,-1.2976004784276661e-12,-7.4421868045270541e-13,-1.1978281413433609e-12,7.6417282362825131e-12,-1.2976004784276651e-12,-7.4421868045270440e-13,-1.2976004784276659e-12,-1.2976004784276647e-12,7.8824389596618091e-12,-1.7472744699475691e-12,-7.4421868045270480e-13,-7.4421868045270419e-13,-1.7472744699475714e-12,6.7230549785248821e-12,9.7847180688716461e-08,1.0047225905345481e-07,7.7509951377266362e-08,4.0451453612589689e-07,4.0729259112163723e-07,5.7159557277487007e-07
1.1972362786514542e+02,9.6345579228443570e-05,1.8458101082034465e-05,1.8412937763709672e-05,1.8377840876752692e-05,1.8458101082034465e-05,9.6345579228443570e-05,1.8412937763709672e-05,1.8377840876752692e-05,1.8412937763709672e-05,1.8412937763709672e-05,9.6255192566292277e-05,1.8332911369847076e-05,1.8377840876752692e-05,1.8377840876752692e-05,1.8332911369847076e-05,2.6966557299172582e-03,2.4418629435520709e-06,1.1239316135152552e-06,1.1450856296407526e-06,1.0539310272876769e-06,1.1239316135152552e-06,2.4418629435520709e-06,1.1450856296407526e-06,1.0539310272876769e-06,1.1450856296407526e-06,1.1450856296407526e-06,2.4426431093894515e-06,1.2328143834518246e-06,1.0539310272876769e-06,1.0539310272876769e-06,1.2328143834518246e-06,2.6175149308253693e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270510e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270510e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475669e-12,6.7230549785248781e-12,9.8072247255713770e-08,1.0072000597140045e-07,7.9454766246945551e-08,4.2024432353864479e-07,4.2309663281453497e-07,5.9400999888852666e-07
1.2464643688076109e+02,9.7110074752278759e-05,1.9209795919549606e-05,1.9161851847065358e-05,1.9124594650318639e-05,1.9209795919549606e-05,9.7110074752278759e-05,1.9161851847065358e-05,1.9124594650318639e-05,1.9161851847065358e-05,1.9161851847065358e-05,9.7014121561022590e-05,1.9076903806514616e-05,1.9124594650318639e-05,1.9124594650318639e-05,1.9076903806514616e-05,2.6973979545044575e-03,2.4378893315992372e-06,1.1199620804496804e-06,1.1411240265996698e-06,1.0499755913794121e-06,1.1199620804496804e-06,2.4378893315992372e-06,1.1411240265996698e-06,1.0499755913794121e-06,1.1411240265996698e-06,1.1411240265996698e-06,2.4386853578962919e-06,1.2288668730550895e-06,1.0499755913794121e-06,1.0499755913794121e-06,1.2288668730550895e-06,2.6135735794028534e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433611e-12,-1.2976004784276643e-12,-7.4421868045270520e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276645e-12,-7.4421868045270500e-13,-1.2976004784276645e-12,-1.2976004784276645e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475669e-12,6.7230549785248781e-12,9.8285199606822374e-08,1.0095568695342102e-07,8.1499890326975437e-08,4.3664775301087149e-07,4.3957816914270154e-07,6.1730267261998519e-07
1.2977166248729000e+02,9.7906101310150882e-05,1.9991951160856046e-05,1.9941055832675432e-05,1.9901505920358285e-05,1.9991951160856046e-05,9.7906101310150882e-05,1.9941055832675432e-05,1.9901505920358285e-05,1.9941055832675432e-05,1.9941055832675432e-05,9.7804240167117233e-05,1.9850884846058442e-05,1.9901505920358285e-05,1.9901505920358285e-05,1.9850884846058442e-05,2.6981700682056822e-03,2.4339166004337662e-06,1.1159937691835344e-06,1.1371638062056752e-06,1.0460216631817844e-06,1.1159937691835344e-06,2.4339166004337662e-06,1.1371638062056752e-06,1.0460216631817844e-06,1.1371638062056752e-06,1.1371638062056752e-06,2.4347288089116464e-06,1.2249210309430259e-06,1.0460216631817844e-06,1.0460216631817844e-06,1.2249210309430259e-06,2.6096340207537997e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270470e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270480e-13,-1.7472744699475671e-12,6.7230549785248773e-12,9.8486759474881597e-08,1.0118011389900505e-07,8.3651153085900561e-08,4.5375229989172428e-07,4.5676484046132718e-07,6.4150649001804101e-07
1.3510762767190218e+02,9.8734972035954718e-05,2.0805790850959825e-05,2.0751763381844152e-05,2.0709780288932833e-05,2.0805790850959825e-05,9.8734972035954718e-05,2.0751763381844152e-05,2.0709780288932833e-05,2.0751763381844152e-05,2.0751763381844152e-05,9.8626840716092731e-05,2.0656049839301255e-05,2.0709780288932833e-05,2.0709780288932833e-05,2.0656049839301255e-05,2.6989732610686098e-03,2.4299447415271876e-06,1.1120266995282410e-06,1.1332049915166442e-06,1.0420692682752849e-06,1.1120266995282410e-06,2.4299447415271876e-06,1.1332049915166442e-06,1.0420692682752849e-06,1.1332049915166442e-06,1.1332049915166442e-06,2.4307734604015770e-06,1.2209768859261636e-06,1.0420692682752849e-06,1.0420692682752849e-06,1.2209768859261636e-06,2.6056962861700035e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433609e-12,-1.2976004784276651e-12,-7.4421868045270500e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.2976004784276653e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270500e-13,-7.4421868045270480e-13,-1.7472744699475669e-12,6.7230549785248765e-12,9.8677727468837905e-08,1.0139418353832609e-07,8.5914530648614832e-08,4.7158645332173461e-07,4.7468530963529626e-07,6.6665574424358781e-07
1.4066299764724951e+02,9.9598057916859504e-05,2.1652589307574234e-05,2.1595237780865197e-05,2.1550672480744798e-05,2.1652589307574234e-05,9.9598057916859504e-05,2.1595237780865197e-05,2.1550672480744798e-05,2.1595237780865197e-05,2.1595237780865197e-05,9.9483272094296621e-05,2.1493642623209799e-05,2.1550672480744798e-05,2.1550672480744798e-05,2.1493642623209799e-05,2.6998087713634741e-03,2.4259737519392858e-06,1.1080608993202254e-06,1.1292476136708058e-06,1.0381184403636620e-06,1.1080608993202254e-06,2.4259737519392858e-06,1.1292476136708058e-06,1.0381184403636620e-06,1.1292476136708058e-06,1.1292476136708058e-06,2.4268193160312102e-06,1.2170344749926492e-06,1.0381184403636620e-06,1.0381184403636620e-06,1.2170344749926492e-06,2.6017604151606486e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433605e-12,-1.2976004784276649e-12,-7.4421868045270510e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.2976004784276647e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475669e-12,6.7230549785248765e-12,9.8858898939734562e-08,1.0159879413802666e-07,8.8296325054958766e-08,4.9017984581753855e-07,4.9336938490742504e-07,6.9278594168966946e-07
1.4644679392313063e+02,1.0049678682989817e-04,2.2533669992225127e-05,2.2472790812244300e-05,2.2425485214481912e-05,2.2533669992225127e-05,1.0049678682989817e-04,2.2472790812244300e-05,2.2425485214481912e-05,2.2472790812244300e-05,2.2472790812244300e-05,1.0037493877966278e-04,2.2364954392594249e-05,2.2425485214481912e-05,2.2425485214481912e-05,2.2364954392594249e-05,2.7006778844601057e-03,2.4220036276712151e-06,1.1040963978078214e-06,1.1252917052784991e-06,1.0341692146694503e-06,1.1040963978078214e-06,2.4220036276712151e-06,1.1252917052784991e-06,1.0341692146694503e-06,1.1252917052784991e-06,1.1252917052784991e-06,2.4228663785275452e-06,1.2130938367086112e-06,1.0341692146694503e-06,1.0341692146694503e-06,1.2130938367086112e-06,2.5978264488563793e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825066e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270470e-13,-1.1978281413433603e-12,7.6417282362825050e-12,-1.2976004784276639e-12,-7.4421868045270490e-13,-1.2976004784276645e-12,-1.2976004784276639e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475659e-12,6.7230549785248773e-12,9.9031064974649130e-08,1.0179484620398686e-07,9.0803155195000910e-08,5.0956324488420534e-07,5.1284801181738825e-07,7.1993377444807905e-07
1.5246840895675493e+02,1.0143264945992214e-04,2.3450410390279225e-05,2.3385787558686835e-05,2.3335573947862553e-05,2.3450410390279225e-05,1.0143264945992214e-04,2.3385787558686835e-05,2.3335573947862553e-05,2.3385787558686835e-05,2.3385787558686835e-05,1.0130330660715659e-04,2.3271328370689761e-05,2.3335573947862553e-05,2.3335573947862553e-05,2.3271328370689761e-05,2.7015819374739841e-03,2.4180343633416988e-06,1.1001332256921799e-06,1.1213373004675378e-06,1.0302216279827936e-06,1.1001332256921799e-06,2.4180343633416988e-06,1.1213373004675378e-06,1.0302216279827936e-06,1.1213373004675378e-06,1.1213373004675378e-06,2.4189146493645976e-06,1.2091550112713408e-06,1.0302216279827936e-06,1.0302216279827936e-06,1.2091550112713408e-06,2.5938944300655351e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433609e-12,-1.2976004784276651e-12,-7.4421868045270480e-13,-1.1978281413433607e-12,7.6417282362825099e-12,-1.2976004784276645e-12,-7.4421868045270520e-13,-1.2976004784276649e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270500e-13,-1.7472744699475677e-12,6.7230549785248773e-12,9.9194997506660220e-08,1.0198322811512308e-07,9.3441987585983471e-08,5.2976867181191079e-07,5.3315339124641379e-07,7.4813721651420267e-07
1.5873762140539807e+02,1.0240719951483255e-04,2.4404241590728134e-05,2.4335645963296525e-05,2.4282346422683172e-05,2.4404241590728134e-05,1.0240719951483255e-04,2.4335645963296525e-05,2.4282346422683172e-05,2.4335645963296525e-05,2.4335645963296525e-05,1.0226990294465574e-04,2.4214159335264260e-05,2.4282346422683172e-05,2.4282346422683172e-05,2.4214159335264260e-05,2.7025223187901776e-03,2.4140659299933179e-06,1.0961713928840104e-06,1.1173844126866884e-06,1.0262756965012493e-06,1.0961713928840104e-06,2.4140659299933179e-06,1.1173844126866884e-06,1.0262756965012493e-06,1.1173844126866884e-06,1.1173844126866884e-06,2.4149641066631398e-06,1.2052180183957673e-06,1.0262756965012493e-06,1.0262756965012493e-06,1.2052180183957673e-06,2.5899643811967734e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.1978281413433607e-12,7.6417282362825115e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617833e-12,-1.7472744699475667e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475673e-12,6.7230549785248773e-12,9.9351454640298588e-08,1.0216482130022119e-07,9.6220136096627667e-08,5.5082949498655847e-07,5.5431907454023611e-07,7.7743559993642343e-07
1.6526461200621813e+02,1.0342205751027421e-04,2.5396651583469501e-05,2.5323840081907045e-05,2.5267265882335406e-05,2.5396651583469501e-05,1.0342205751027421e-04,2.5323840081907045e-05,2.5267265882335406e-05,2.5323840081907045e-05,2.5323840081907045e-05,1.0327632038742834e-04,2.5194896792338340e-05,2.5267265882335406e-05,2.5267265882335406e-05,2.5194896792338340e-05,2.7035004712296366e-03,2.4100983245505751e-06,1.0922109384643477e-06,1.1134330845694966e-06,1.0223314656182257e-06,1.0922109384643477e-06,2.4100983245505751e-06,1.1134330845694966e-06,1.0223314656182257e-06,1.1134330845694966e-06,1.1134330845694966e-06,2.4110147544549061e-06,1.2012829070059337e-06,1.0223314656182257e-06,1.0223314656182257e-06,1.2012829070059337e-06,2.5860363538748918e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276643e-12,-7.4421868045270500e-13,-1.1978281413433601e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.2976004784276647e-12,-1.2976004784276645e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270490e-13,-7.4421868045270480e-13,-1.7472744699475661e-12,6.7230549785248773e-12,9.9501194766703388e-08,1.0234051521522423e-07,9.9145274595852401e-08,5.7278033600376609e-07,5.7637986809012063e-07,8.0786948517734528e-07
