omega,re_0,im_0,re_1,im_1,re_2,im_2
28719.697970734982,4.391042693262769e-07,9.65960323107007e-05,4.999011213278239e-07,9.655839441820725e-05,4.449273880089004e-06,0.00010646964221205755
29900.597602805465,4.462371015516569e-07,0.00010055948573328287,5.072719711114371e-07,0.00010051965311411285,4.601975350907982e-06,0.00011074101980654548
31130.053593039782,4.5344035574052224e-07,0.00010468578275518969,5.147089376700449e-07,0.00010464367141391082,4.7604660031808915e-06,0.00011518371253821204
32410.06248699877,4.6072700510284125e-07,0.00010898163252713693,5.222249181526969e-07,0.00010893715373527966,4.924941519423214e-06,0.0001198046050781489
33742.702924418336,4.680727869337082e-07,0.00011345395474270033,5.297950310386894e-07,0.0001134070162066,5.095592707269155e-06,0.00012461078367927166
35130.13901476694,4.754851588490682e-07,0.00011811004313418191,5.374260937284703e-07,0.00011806054756893993,5.272619630910757e-06,0.00012960973699809722
36574.623851599,4.829743206983383e-07,0.0001229574804100661,5.451279599222336e-07,0.00012290532468884493,5.4562309204358746e-06,0.00013480922575660463
38078.503171412194,4.90523415505269e-07,0.00012800407760377557,5.528829654673428e-07,0.00012794915545548164,5.646635642165623e-06,0.00014021724117835573
39644.219162949994,4.981332992658865e-07,0.00013325805505291953,5.606909075609419e-07,0.00013320025386245638,5.844045190384118e-06,0.00014584219280912723
41274.31443313542,5.058020479496211e-07,0.00013872793004516447,5.685488969137019e-07,0.00013866713239951036,6.048679989780823e-06,0.00015169278825409403
42971.43613607663,5.135259540305559e-07,0.00014442259900748248,5.764518572561363e-07,0.00014435868102895272,6.2607610524520615e-06,0.00015777810757452754
44738.34027184928,5.213028940390215e-07,0.0001503512756786652,5.84396267875807e-07,0.00015028410809880298,6.480516346000557e-06,0.00016410755958072004
46577.896162036755,5.291305100592394e-07,0.00015652361223107925,5.923780991652448e-07,0.00015645305954876102,6.708178454487922e-06,0.00017069098843075
48493.0911092961,5.370045256874893e-07,0.0001629496273511229,6.003910575333315e-07,0.00016287554760386716,6.943982179397741e-06,0.00017753860684905273
50487.03524851663,5.449220331995695e-07,0.00016963980875380386,6.084299408699912e-07,0.00016956205323355775,7.188166975745712e-06,0.00018466109947581975
52562.96659744847,5.528806877576228e-07,0.000176604844612987,6.164900808382617e-07,0.00017652325824580068,7.440980847506787e-06,0.00019206935201056423
54724.25631500434,5.608782716804361e-07,0.00018385618291618815,6.245663106107341e-07,0.0001837706033040487,7.702670536838367e-06,0.00019977501135493822
56974.4141757719,5.68911187253662e-07,0.0001914055891066724,6.326517739393504e-07,0.00019131584664869216,7.973489323811643e-06,0.00020779004650763264
59317.094269627996,5.769741070377244e-07,0.00019926531108436233,6.407373439998552e-07,0.00019917122869231546,8.253693548044712e-06,0.00021612691278330277
61756.100935710325,5.85069252114249e-07,0.00020744811380835128,6.488216272681856e-07,0.00020734950720395297,8.543548615784996e-06,0.00022479857689745896
64295.39494038267,5.931930811706329e-07,0.00021596733607723927,6.568965512194577e-07,0.0002158640132784413,8.843321320116239e-06,0.00023381858932192045
66939.09990922642,6.013453732388157e-07,0.00022483668594043354,6.649572273629223e-07,0.00022472844747647107,9.153282040091924e-06,0.00024320086726154763
69691.50902350346,6.095097693660015e-07,0.00023407053543564202,6.729806096714248e-07,0.00023395717304190914,9.473695202248937e-06,0.0002529600169202226
72557.0919919648,6.177028569314679e-07,0.0002436840777057824,6.809791292030923e-07,0.00024356537662281944,9.804859061952694e-06,0.00026311142931407307
75540.50230932694,6.259181654081413e-07,0.0002536928416642014,6.889395428180422e-07,0.0002535685790303511,1.0147054159086835e-05,0.000273670862556534
78646.5848132031,6.34155243501181e-07,0.0002641130716779601,6.968547071455997e-07,0.00026398301705001935,1.0500572559864654e-05,0.00028465478730156234
